,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia
20,704,1000036035,Wells Fargo Bank Minnesota,875 34th Ave,,Winona,MN,55987,USA,5074571390,carolyn.h.roby@wellsfargo.com,http://www.wellsfargo.com,20003-000,Banks,1/1/1929 0:00,,False,NR,0.0,16600.0,0.0,False,Giant,False,6/1/2022 21:29,BBB
21,704,9000832,"Frana Companies, Inc.",633 2nd Ave S,,Hopkins,MN,55343,USA,9529358600,info@frana.com,http://www.frana.com,10035-000,Contractors - General,1/1/1977 0:00,,False,A+,100.0,350.0,,False,Medium,False,2/25/2022 9:44,BBB
22,704,96011844,Creative Cabinetry,2825 S Broadway,,Minot,ND,58701,USA,7018386510,creativecabinetry@srt.com,http://www.creativecabinetryminot.com,50120-000,Cabinet Manufacturer,1/1/1995 0:00,4/25/2016 0:00,False,NR,0.0,14.0,,False,Micro-small,False,4/29/2019 4:00,BBB
23,704,96099955,Random Specialties,PO Box 2110,,Manitowoc,WI,54221,USA,9529447600,bradM@crawleyprinting.com,http://www.crawleyprinting.com,30534-000,"Printers - Glass, Metal, Plastic",1/1/1949 0:00,,False,A+,100.0,18.0,,False,Micro-small,False,8/4/2022 8:29,BBB
24,704,96000404,"Vision Loss Resources, Inc.",216 Wabasha St S,,Saint Paul,MN,55107,USA,6512247662,info@vlrw.org,http://www.visionlossresources.org,60817-000,Social Service Organizations,1/1/1955 0:00,,False,A+,100.0,75.0,0.0,False,Small,False,12/10/2022 9:02,BBB
25,704,1000047838,CaptionMax LLC,2438 27th Ave S,275 Market Street #445,Mpls,MN,55406,USA,6123413566,services@captionmax.com,https://captionmax.com/,85350-000,Media Consultant,5/4/2017 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,1/6/2023 9:13,BBB
26,704,96119294,"Excelsior Exteriors, LLC",3030 Granada Ave N Ste C,,Oakdale,MN,55128,USA,6514281877,,http://www.excelsiorexteriorsllc.com,10126-000,Roofing Contractors,3/24/2008 0:00,8/3/2012 0:00,False,NR,0.0,5.0,,False,Micro-small,False,3/19/2018 4:34,BBB
27,704,96351837,Professional DJ Services,2717 W 135th St,,Burnsville,MN,55337,USA,6513368375,RyanConlin@yahoo.com,http://www.yourminnesotadj.com,60598-000,Music & Messaging Services ,1/1/2010 0:00,,False,NR,0.0,1.0,,False,Micro-small,False,5/11/2022 8:37,BBB
28,704,96013868,"Cedarstone Construction, Inc.",16916 Island Ave,,Lakeville,MN,55044,USA,6514970446,jason@cedarstonehome.com,http://www.cedarstonehome.com,10079-000,Home Improvements,6/15/2004 0:00,,True,A+,100.0,1.0,0.0,False,Micro-small,False,8/12/2022 8:32,BBB
29,704,96083587,MB Products Inc,409 Main St W,,Hazen,ND,58545,USA,7017482938,deschauer@westriv.com,http://www.eagle-international-direct.com,60974-000,Internet Shopping,,4/29/2016 0:00,False,NR,0.0,,,False,Micro-small,False,5/6/2019 4:21,BBB
30,704,96570268,"123 Realty, LLC",PO Box 226,,Willmar,MN,56201,USA,3202962079,123flatfee@gmail.com,http://123flatfeeminnesota.com,60729-105,Real Estate Brokers,1/30/2012 0:00,,True,A+,100.0,1.0,0.0,False,Micro-small,False,11/10/2022 9:22,BBB
31,704,43001558,Concrete Coating Systems,25029 Dupont Ave,,Lakeville,MN,55044,USA,9524696496,tom@ccs-mn.com,http://www.ccs-mn.com,10032-200,"Concrete - Restoration, Sealing & Cleaning",8/18/1989 0:00,,True,A+,100.0,6.0,0.0,False,Micro-small,False,8/12/2022 8:32,BBB
32,704,1000043058,Mannequin in Motion Inc,5021 Vernon Ave S,,Minneapolis,MN,55436,USA,6123271270,loren.mannequin@icloud.com,https://www.facebook.com/mannequininmotion/,80457-000,Mannequins - Display Fixture,11/16/1999 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/19/2020 4:13,BBB
33,704,21005051,"J & K DeLong Services, LLP",9217 17th Ave S STE 202,,Bloomington,MN,55425,USA,9528881912,jkdelongservices@yahoo.com,https://www.facebook.com/DeLongTaxServices/,60857-000,Tax Return Preparation,1/2/1989 0:00,,True,A+,100.0,3.0,0.0,False,Small,False,10/19/2022 8:27,BBB
34,704,96168357,Eggink & Eggink,332 Minnesota St Ste W3100,,Saint Paul,MN,55101,USA,6512981171,info@egginklaw.com,http://www.egginklaw.com,60075-000,Attorneys & Lawyers,1/1/1984 0:00,,False,A+,100.0,4.0,,False,Micro-small,False,10/30/2022 8:34,BBB
35,704,1000056046,"International PDR, Inc.",2657 32nd Ave S,Unit 3,Minneapolis,MN,55406,USA,8004014553,contact@internationalpdr.com,http://www.internationalpdr.com,60094-110,Paintless Dent Repair,9/15/2017 0:00,,False,A+,100.0,5.0,,False,Micro-small,False,12/8/2022 9:14,BBB
36,704,96351565,Creating a Ruckus,219 Central Ave N # A,,Faribault,MN,55021,USA,5073330800,,http://www.creatingaruckustoo.com,50089-000,Boutiques,10/6/2004 0:00,3/4/2019 0:00,False,NR,0.0,3.0,0.0,False,Micro-small,False,3/8/2022 9:29,BBB
37,704,96155714,Dreamers Resort,16585 Wilkey Loop Rd NE,,Bemidji,MN,56601,USA,2187511020,dreamersresort@aol.com,http://www.dreamersresort.com,60752-000,Resorts,1/1/1984 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,6/22/2021 4:12,BBB
38,704,96176215,Picture Perfect Tree and Landscape,109 1st St,,Randall,MN,56475,USA,7636453044,info@pictureperfecttree.com,http://pictureperfecttree.com/,00155-103,Landscape Maintenance,,,False,A+,100.0,1.0,,False,Micro-small,False,7/23/2022 8:43,BBB
39,704,6001945,Maurices Inc,425 W Superior St,,Duluth,MN,55802,USA,2184912434,bfischer@maurices.com,http://www.maurices.com,50740-000,Womens Apparel - Retail,1/1/1989 0:00,,False,D-,60.0,300.0,,False,Large,False,1/7/2023 9:06,BBB
40,704,1000006177,Romenesko LLC,7924 Victoria Dr Ste 211,,Victoria,MN,55386,USA,9523008836,tempoip2@gmail.com,http://tempo-investments.com,20012-000,Financial Planning Consultants,4/7/2010 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/14/2023 8:57,BBB
41,704,1000017075,"Our Vision Recycling, LLC",2582 Long Lake Rd Ste O,,Saint Paul,MN,55113,USA,6128078795,bobc@ourvisionrecycling.com,http://www.ourvisionrecycling.com/,85288-100,Recycling - Computers & Other Electronics,6/7/2012 0:00,,False,A+,100.0,2.0,0.0,False,Small,False,1/21/2023 8:56,BBB
42,704,96214368,Kelley&#39;s Quality Sewing Center Inc,3432 55th St NW,,Rochester,MN,55901,USA,5072889051,kelleysqualitysewingcenter@yahoo.com,http://www.kqsc.net,50568-000,Sewing Machines - Dealers,6/1/1985 0:00,6/27/2019 0:00,False,NR,0.0,8.0,0.0,False,Micro-small,False,7/8/2022 12:26,BBB
43,704,1000057474,Magic Forest Child Care Center & Preschool LLC,1411 8th St NE,,Staples,MN,56479,USA,2188955330,s_finck4@hotmail.com,https://magicforestccc.weebly.com/,55541-000,Child Care Services,8/18/2014 0:00,,True,A+,100.0,6.0,,False,Micro-small,False,1/24/2023 8:59,BBB
44,704,96230533,Bristlin Construction,1374 Egret Ave,,Detroit Lakes,MN,56501,USA,8888965107,info@bristlin.com,http://www.bristlin.com,10013-000,Building Contractors,5/1/1960 0:00,,False,A+,100.0,10.0,,False,Micro-small,False,10/30/2022 8:34,BBB
45,704,1000048404,Headwaters Home Inspection,24677 County 16,,Laporte,MN,56461,USA,2183683388,info@headwatershomeinspection.com,https://www.headwatershomeinspection.com/,60469-000,Home Inspection Service,3/18/2015 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,7/8/2022 12:30,BBB
46,704,96051202,"Defined Logistics Solutions, Inc.",810 Clearwater Center,,Clearwater,MN,55320,USA,3205586600,kmockros@definedlogistics.com,http://www.definedlogistics.com,70635-000,Trucking Transportation Brokers,4/1/2002 0:00,,True,A+,100.0,26.0,0.0,False,Micro-small,False,1/12/2023 8:54,BBB
47,704,96026894,Climate by Design International Inc,2100 Park Dr,,Owatonna,MN,55060,USA,5074512198,hvac@cdihvac.com,http://www.cdihvac.com,80812-000,Industrial Manufacturers,4/1/1991 0:00,,False,A+,100.0,132.0,0.0,False,Medium,False,4/21/2022 8:27,BBB
48,704,96088236,"LGI Energy Solutions, Inc.",111 Cheshire Ln Ste 400,,Minnetonka,MN,55305,USA,9529438900,sbailey@lgies.com,http://www.lgienergysolutions.com,60332-000,Energy Management & Conservation Consultant,1/1/1996 0:00,12/18/2015 0:00,False,NR,0.0,60.0,,False,Medium,False,12/24/2018 4:01,BBB
49,704,1000026438,Stock & Barrel Eagan LLC,18832 Lake Dr E,,Chanhassen,MN,55317,USA,6128880540,k.vick@stockandbarrel.com,https://stockandbarrel.com/,60761-000,Rifle & Pistol Ranges,3/20/2018 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/14/2022 9:09,BBB
50,704,1000020619,Charles Hunt Carpet Installs LLC,1280 Ironwood Ln Apt 8,,Eagan,MN,55123,USA,7632184069,,https://www.facebook.com/pg/DaCarpetNinja/posts/,10058-400,Carpet Installation,12/9/2008 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/2/2022 8:47,BBB
51,704,1000056378,Dvorak Eye Clinic,1311 2nd St. North,,Sauk Rapids,MN,56379,USA,3207743666,,https://www.cataractdvorak.com/,50469-000,Opticians,,,False,A-,91.45,5.0,0.0,False,Micro-small,False,1/18/2023 9:32,BBB
52,704,96387258,Yesterday's Charm,10 Central Ave,,Buffalo,MN,55313,USA,7636843961,margeschumacher@gmail.com,http://www.yesterdayscharmmn.com,50293-000,Furniture - Used,9/1/2004 0:00,11/1/2016 0:00,False,NR,0.0,,,False,Micro-small,False,11/4/2019 4:11,BBB
53,704,1000016094,Har Salon LLC,21190 Ozark Ave N Ste 6,,Scandia,MN,55073,USA,6513073237,info@harsalon.com,https://harsalon.com/,60420-000,Hair Styling and Services,2/27/2017 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/15/2021 4:11,BBB
54,704,17005296,"Quality Transfer & Storage, Inc.",1212 W 96th St,,Bloomington,MN,55431,USA,9528316800,dave@qualitymovingco.com,http://qualitymovingco.com/,70571-000,Movers,12/27/2000 0:00,,False,NR,0.0,20.0,0.0,False,Small,False,10/6/2022 8:21,BBB
55,704,96003890,Nugent Sealcoating Inc,6937 W Shadow Dr,,Circle Pines,MN,55014,USA,6514292100,rnugent@nugentsealcoating.com,http://www.nugentsealcoating.com,10102-000,Paving Contractors,1/1/1992 0:00,,False,A+,100.0,5.0,,False,Small,False,5/17/2022 8:14,BBB
56,704,1000040185,Amon Designs,6825 Portland Ave,,Richfield,MN,55423,USA,6122053668,dmamon1@hotmail.com,http://amondesigns.net/,80411-000,Jewelry Designers,11/8/2010 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,6/25/2021 4:15,BBB
57,704,1000008745,"71 Bottles of Beer and Liquor, Inc",19862 Us 71,,Park Rapids,MN,56470,USA,2182372739,71bottles@arvig.net,https://71bottles.com/?fbclid=IwAR3B3loVLL1qb8vUgGMGdCPzxxYcLm3o0DPGXh6JqSBCCyvlNYRrgGOC6l8,50399-000,Liquor Stores,12/17/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/29/2022 8:16,BBB
58,704,255,Forsythe Appraisals LLC,222 Little Canada Rd E # 175,,Saint Paul,MN,55117,USA,6514869550,ForsytheInfo@ForsytheAppraisals.com,http://www.ForsytheAppraisals.com,60730-000,Real Estate Appraisers,1/1/1940 0:00,,False,A+,100.0,66.0,0.0,False,Small,False,11/15/2022 9:10,BBB
59,704,1000008963,Germain Design LLC,1816 Scheffer Ave,,Saint Paul,MN,55116,USA,6125484065,cara@germaindesign.org,http://www.germaindesign.org/,85269-000,Home Staging,8/15/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/30/2020 3:57,BBB
60,704,1000026502,Rolls Transportation,26040 Wild Rose Ln,,Greenwood,MN,55331,USA,9524465174,,https://www.truckdrivingjobs.com/companies/5a3843c689d90349af9625b4,70641-000,Trucking - Motor Freight,1/3/2018 0:00,,False,NR,0.0,1.0,,False,Micro-small,False,5/23/2022 8:19,BBB
61,704,96306756,ThreeFive,3033 Excelsior Blvd,,Minneapolis,MN,55416,USA,6123536372,serickson@threefive.com,https://www.threefive.com/,60005-000,Accountants,,,False,A+,100.0,4.0,,False,Micro-small,False,1/5/2023 9:23,Email
62,704,1000002895,DURAtrace,111 Thomas Park Dr,,Monticello,MN,55362,USA,8772154477,j.atwood@copperheadwire.com,http://duratracewire.com/,30131-000,Connectors - Electric,9/22/2009 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/17/2022 7:53,BBB
63,704,51001528,Otogawa-Anschel Design-Build,3212 Hennepin Ave,,Minneapolis,MN,55408,USA,6127897070,info@otogawa-anschel.com,http://www.OADesignBuild.com,10177-000,Construction & Remodeling Services,4/1/1996 0:00,,True,A+,100.0,10.0,,False,Micro-small,False,2/8/2023 9:27,BBB
64,704,1000047767,"PMD Customs, LLC",1424 Gorton Ave NW,,Willmar,MN,56201,USA,6125672699,pmdcustoms@yahoo.com,https://www.facebook.com/poofmonkeydust/,50252-000,Fence Contractors,5/22/2020 0:00,,False,A,96.79,2.0,,False,Micro-small,False,2/8/2023 9:28,BBB
65,704,1000044964,Business Access Marketing,6615 Lake Shore Dr S,,Edina,MN,55423,USA,6514473865,,http://businessaccessmarketing.com,60538-000,Marketing Consultants,2/8/2021 0:00,10/20/2021 0:00,False,NR,0.0,1.0,,False,Micro-small,False,10/21/2021 3:59,BBB
66,704,96141175,Robert Webb Insurance Inc,1300 S Broadway St,,New Ulm,MN,56073,USA,5073543151,bob.webb.g15d@statefarm.com,http://www.bobwebb.net,20028-000,Insurance - Homeowners,1/1/1990 0:00,,False,A+,100.0,5.0,,False,Small,False,8/25/2022 8:35,BBB
67,704,96062283,"American National Homes Construction, Inc.",12265 Jay St NW,,Coon Rapids,MN,55448,USA,7634329422,info@anhconstruction.com,http://www.anhconstruction.com,10126-000,Roofing Contractors,1/1/2006 0:00,4/18/2016 0:00,False,NR,0.0,5.0,,False,Micro-small,False,4/22/2019 4:07,BBB
68,704,21002497,Crystal Cabinet Works Inc,1100 Crystal Dr,,Princeton,MN,55371,USA,8003475045,info@ccworks.com,http://www.crystalcabinets.com,50120-000,Cabinet Manufacturer,1/1/1947 0:00,,False,A+,100.0,470.0,,False,Small,False,1/31/2023 8:45,BBB
69,704,96010228,Watergate Marina Sales,2500 Crosby Farm Rd,,Saint Paul,MN,55116,USA,6516953780,jason@watergatemarina.net,http://www.watergatemarina.net,70566-000,Marinas,1/1/1998 0:00,,False,A+,100.0,8.0,0.0,False,Micro-small,False,11/3/2022 8:23,BBB
70,704,1000034771,"Fix It Forward Auto Care, Llc",1119 100th Ave Nw,,Moorhead,MN,56560,USA,2182843200,matt@fixitforwardautocare.com,https://www.fixitforwardautocare.com/,60103-000,Auto Repair & Service,1/16/2018 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,12/8/2022 9:14,BBB
71,704,96020976,Reps For Rent,601 1st St W Ste 2,,Jamestown,ND,58401,USA,7012522779,,http://www.repsforrent.com,60863-000,Telemarketing Services,,8/19/2016 0:00,False,NR,0.0,,,False,Micro-small,False,8/26/2019 4:11,BBB
72,704,1000061143,Twin River Cabinets LLC ,5051 Stewart Ave,,Saint Paul,MN,55110,USA,6515600123,joe@twinrivercabinets.com,https://www.twinrivercabinets.com,50120-100,Cabinet Maker,12/23/2020 0:00,,True,A,95.32,2.0,,False,Micro-small,False,2/7/2023 9:01,BBB
73,704,229,Alexander&#39;s Mobility Services,2811 Beverly Rd Ste 100,,Eagan,MN,55121,USA,9528814128,kquagliano@alexanders.net,http://www.alexanders.net,70571-000,Movers,1/11/1978 0:00,,False,A+,100.0,26.0,0.0,False,Small,False,11/15/2022 9:10,BBB
74,704,1000020723,Miltimore  Motor  Company,16604 Highway 371,,Brainerd,MN,56401,USA,2184542886,,http://www.mmcminnesota.com,55502-000,Car Dealers,7/17/2013 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/14/2022 8:13,BBB
75,704,96505445,Staples Financial,2906 Upper 55th St,,Inver Grove Heights,MN,55076,USA,6512897800,trevor@staplesmn.com,http://www.staplesmn.com,20085-000,Financial Services,1/15/2014 0:00,,False,A+,100.0,31.0,0.0,False,Micro-small,False,1/12/2023 8:54,BBB
76,704,96205533,Granite Specialists LLC,9100 10th Ave N Ste 200,,Golden Valley,MN,55427,USA,7634170040,contact@granitespecialists.com,http://www.granitespecialists.com,85328-000,"Marble & Granite Installation, Stonework Fabrication",1/1/2006 0:00,,False,A+,100.0,3.0,0.0,False,Small,False,6/17/2022 8:35,BBB
77,704,1000051112,Magnolia Services,8311 Excelsior Blvd Apt 6,,Hopkins,MN,55353,USA,6125842424,taylor.t.byrne@gmail.com,http://www.magnoliaservices.online,10035-000,Contractors - General,9/17/2019 0:00,,False,A+,97.11,1.0,,False,Micro-small,False,7/21/2022 8:46,BBB
78,704,96327928,Webb Surveying LLC,201 Division St E STE B,,Maple Lake,MN,55358,USA,7638989999,daw@webbsurveying.net,http://www.webbsurveying.net,60845-000,Surveyors - Land,1/10/2010 0:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,5/1/2022 8:02,BBB
79,704,96130318,Curtis Johnson & Associates,3320 Xanthus Ln N,,Minneapolis,MN,55447,USA,6126301032,cj@curtisjohnsonphoto.com,http://www.curtisjohnsonphoto.com,60075-000,Attorneys & Lawyers,1/1/1998 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,5/27/2020 4:36,BBB
80,704,1000043442,J And J Accounting Pa,15830 Ventureland ,,Eden Prairie,MN,55346,USA,6123892121,tan@jnjaccounting.com,http://www.jnjaccounting.com,60005-000,Accountants,2/2/2018 0:00,,False,A+,99.37,1.0,,False,Micro-small,False,11/2/2021 3:52,BBB
81,704,1000038137,Multimedia Graphics Inc,2400 N 2nd St,,Minneapolis,MN,55411,USA,6123121757,design@mmcreate.com,https://www.multimediagraphics.net/,60413-000,Graphic Designers,3/9/2012 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/14/2022 8:45,BBB
82,704,96142165,Egan's Market,208 Maine Ave,,Adrian,MN,56110,USA,5074832024,egansmkt@live.com,https://www.live.com/,80467-100,Meat - Processing,3/8/1999 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,9/9/2021 4:03,Email
83,704,96344012,"Wild & Associates, LTD",500 2nd Ave N Ste 514,,Fargo,ND,58102,USA,7012938106,shapala@wildarch.com,http://www.wildarch.com,60057-000,Architects,5/26/1994 0:00,,False,A+,100.0,14.0,0.0,False,Micro-small,False,7/16/2021 4:18,BBB
84,704,96360828,The Lacek Group,"900 2nd Ave S,  Suite 1800",,Minneapolis,MN,55402,USA,6123593700,info@lacek.com,http://www.lacek.com,60539-000,Marketing Programs & Services,1/1/1993 0:00,,False,A+,100.0,225.0,,False,Small,False,12/11/2020 4:12,BBB
85,704,96037928,"Rise, Inc.",8406 Sunset Rd NE,,Minneapolis,MN,55432,USA,7637868334,,http://www.rise.org,60817-000,Social Service Organizations,1/1/1984 0:00,,False,A+,100.0,250.0,,False,Small,False,9/25/2021 4:01,BBB
86,704,1000041345,TLS Companies LLC,3777 40th Ave NW #201,,Rochester,MN,55901,USA,5073220100,info@tlscompanies.com,https://www.tlscompanies.com/,10035-000,Contractors - General,9/8/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/22/2022 8:45,BBB
87,704,1000004531,"Sustainable Heating & Cooling, Inc.",21646 Thames St NE,,Wyoming,MN,55092,USA,6514621300,chris@sustainableheatingandcooling.com,https://www.facebook.com/SustainableHeatingandCooling/,10182-200,Air conditioning & Heating Contractors - Residential,2/12/2014 0:00,,True,A+,100.0,4.0,0.0,False,Micro-small,False,5/15/2022 8:13,BBB
88,704,96098372,Respicardia Inc,12400 Whitewater Dr STE 150,,Hopkins,MN,55343,USA,9525404470,info@respiacardia.com,http://www.respicardia.com,60971-000,Health & Medical - General,1/1/2007 0:00,,False,A+,100.0,10.0,,False,Micro-small,False,6/9/2022 8:18,BBB
89,704,96089066,PS Hairport,33 S.E. 11th Street,,Grand Rapids,MN,55744,USA,2183261335,,http://www.hairport.com,60134-000,Beauty Salons,1/1/1987 0:00,5/31/2017 0:00,False,NR,0.0,4.0,,False,Micro-small,False,6/1/2020 3:51,BBB
90,704,96051638,Anderson Passe & Associates,1611 County Highway 10 Ste 1,,Minneapolis,MN,55432,USA,7637804100,passe@passe-eng.com,http://www.andersonpasse.com,60336-000,Engineers - Civil,3/1/1993 0:00,7/1/2019 0:00,False,NR,0.0,19.0,,False,Small,False,7/8/2022 12:23,BBB
91,704,1000024204,BoomBoom Prints,250 2nd Ave S,,Minneapolis,MN,55401,USA,,hello@boomboomprints.com,http://Boomboomprints.com,62100-000,Online Retailer,10/14/2015 0:00,7/13/2021 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/16/2021 4:10,BBB
