,Unnamed: 0,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia
146834,146834,704,96543201,Pyramid Residential Construction Inc, 555 BLAIR AVE,,Saint Paul,MN,55103,USA,6512143481.0,,,10035-000,Contractors - General,2014-04-30 00:00:00,,False,A+,100.0,,0.0,False,Micro-small,False,2021-05-21 03:41:00,Search
146835,146835,704,96543202,Specific Media,100 S 5th St # 1970,,Minneapolis,MN,55402,USA,6126056272.0,,,60280-000,Data Processing Service,2014-04-30 00:00:00,,False,NR,0.0,,0.0,False,Micro-small,False,2021-08-03 04:13:00,Search
146836,146836,704,96543203,Spiegler Insurance Service,3430 List Pl Apt 1403,,Minneapolis,MN,55416,USA,6126550853.0,,,20080-000,Insurance Services,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146837,146837,704,96543204,Spur Properties Inc,5543 Bartlett Blvd,,Mound,MN,55364,USA,9524721610.0,,,60729-000,Real Estate,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146838,146838,704,96543205,Steve Milston & Assoc Inc,1283 Holly Ave N,,Saint Paul,MN,55128,USA,6517359069.0,,,60533-000,Management Consultants,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146839,146839,704,96543206,Tony Nelson Photography,3120 32nd Ave S,,Minneapolis,MN,55406,USA,6127243232.0,,,60658-000,Photographers - Portrait,2014-04-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-03-16 08:53:00,Search
146840,146840,704,96543207,Turner Team Inc,15746 Saint Andrews Ln,,Anoka,MN,55303,USA,6126854990.0,,,60729-000,Real Estate,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-17 09:00:00,Search
146841,146841,704,96543208,Sue Dearborn,401 E 100th St,,Minneapolis,MN,55420,USA,9528881894.0,,,60857-000,Tax Return Preparation,2014-04-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-03-06 09:22:00,Search
146842,146842,704,96543209,Supply Chain Reengineering,2709 Irving Ave S,,Minneapolis,MN,55408,USA,6128720527.0,,,10148-100,Retail Stores,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146843,146843,704,96543210,Supreme Locksmiths,3365 Coon Rapids Blvd NW,,Coon Rapids,MN,55433,USA,7632442936.0,,,60522-000,Locks & Locksmiths,,,False,A+,100.0,1.0,,False,Micro-small,False,2022-12-03 09:06:00,Search
146844,146844,704,96543212,Symmetric Investments Inc,5200 Willson Rd,,Edina,MN,55424,USA,7635597587.0,,,20067-000,Stock & Bond Brokers,,,False,A+,100.0,,,False,Micro-small,False,2021-02-26 04:07:00,Search
146845,146845,704,96543213,T & N Products,8 Rolling Hills Dr,,Minot,ND,58703,USA,7012404588.0,,,60107-700,Auto Repair - Maintenance,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146846,146846,704,96543215,Taps Services,29555 Friendly Ave,,Cannon Falls,MN,55009,USA,5072633811.0,,,60749-000,Court Reporters,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-12-06 04:10:00,Search
146847,146847,704,96543216,Simply Works Consulting Inc,P 0 489,,Osseo,MN,55369,USA,7635150500.0,,,60280-000,Data Processing Service,2003-07-07 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-09-10 08:39:00,Search
146848,146848,704,96543217,Six By Two Construction,6755 W 218th St,,Jordan,MN,55352,USA,9524923114.0,,,10035-000,Contractors - General,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-01-07 14:14:00,Search
146849,146849,704,96543218,"Skally Management, LLC",622 Grand Ave STE 101,,Saint Paul,MN,55105,USA,6512634080.0,,,60729-102,Real Estate Agents,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146850,146850,704,96543220,Snow Bird Willies Boat Canvass,6660 Rice Lake Rd,,Duluth,MN,55803,USA,2189401921.0,,,60915-000,Upholsterers,,,False,A+,100.0,1.0,,False,Micro-small,False,2022-07-08 12:28:00,Search
146851,146851,704,96543221,Socs,5422 89th Cres N,,Brooklyn Park,MN,55443,USA,7634258672.0,,,60617-000,Nursing Homes,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-05-12 08:37:00,Search
146852,146852,704,96543222,Solid Designs Llc,3078 96th St E,,Inver Grove Heights,MN,55077,USA,6514518622.0,,,30502-000,Plastics - Products - Finished Wholesale & Manufacturers,2014-04-30 00:00:00,,False,A+,100.0,,0.0,False,Micro-small,False,2020-02-15 04:01:00,Search
146853,146853,704,96543226,Ryan Brodin,989 Chatsworth Pl,,Saint Paul,MN,55126,USA,6517665850.0,,,60210-000,Churches,2014-04-30 00:00:00,,False,A+,100.0,,0.0,False,Micro-small,False,2021-05-21 03:41:00,Search
146854,146854,704,96543227,Safe Local Locksmith,3501 Minnesota Dr,,Minneapolis,MN,55435,USA,6123147106.0,,,60522-000,Locks & Locksmiths,2014-04-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-05-12 08:37:00,Search
146855,146855,704,96543228,"Safi, Elie",11995 County Road 11 Ste 220,,Burnsville,MN,55337,USA,6125907234.0,,,60729-102,Real Estate Agents,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146856,146856,704,96543229,Satori Skin & Body Center,1360 20th Ave SW,,Minot,ND,58701,USA,7018527546.0,,,60134-000,Beauty Salons,2010-05-03 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-22 09:08:00,Search
146857,146857,704,96543230,Sbj Properties Llc,231 S Victory Dr,,Mankato,MN,56001,USA,5076258222.0,,,60729-102,Real Estate Agents,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146858,146858,704,96543232,"Schwarz, James",6054 Blake Ridge Rd,,Minneapolis,MN,55436,USA,9529295547.0,,,20045-000,Investment Advisory Service,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-01-15 09:28:00,Search
146859,146859,704,96543234,Sls,Deldona,,Mankato,MN,56001,USA,5073458015.0,,,61006-000,Psychiatrists & Psychiatric Services,,,False,NR,0.0,,,False,Micro-small,False,2021-01-04 03:50:00,Search
146860,146860,704,96543235,Snap Happy Photography,807 Saint Olaf Ave,,Northfield,MN,55057,USA,6127028510.0,,,60658-000,Photographers - Portrait,2014-04-30 00:00:00,,False,A+,100.0,,0.0,False,Micro-small,False,2018-12-22 04:04:00,Search
146861,146861,704,96543239,Pbi Bank,301 Main St E,,Mapleton,MN,56065,USA,5075243630.0,,,20003-000,Banks,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146862,146862,704,96543240,Sga Group Inc,5324 Clementa Ave SW,,Waverly,MN,55390,USA,7636753129.0,,,00156-000,Landscape Designers,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146863,146863,704,96543241,Shada Inc,22630 Sugarbush Rd NW,,Elk River,MN,55330,USA,7634415877.0,,,00153-000,Pet Boarding & Kennels,2001-01-02 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-10-15 04:11:00,Search
146864,146864,704,96543242,Shades & Blinds,200 Interlachen Rd,,Burnsville,MN,55306,USA,9528981275.0,,,50345-000,House Furnishings & Services,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146865,146865,704,96543243,"Shanahan, John",377 Axa Financial Ctr,,Minneapolis,MN,55474,USA,6126719162.0,,,20080-000,Insurance Services,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-01-10 09:26:00,Search
146866,146866,704,96543244,Share Save Spend Llc,34 13th Ave NE,,Minneapolis,MN,55413,USA,6123419996.0,,,20045-000,Investment Advisory Service,2014-05-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-08-09 08:29:00,Search
146867,146867,704,96543245,Terminal Building Partner,1740 Cliff Rd,,Saint Paul,MN,55122,USA,6514547481.0,,,85310-000,Contractor - Commercial,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146868,146868,704,96543246,Terrence Johnson & Assoc,2600 Kenzie Ter Apt 323,,Minneapolis,MN,55418,USA,9528355014.0,,,60729-102,Real Estate Agents,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146869,146869,704,96543247,Thor Properties,2121 Delaware Ave,,Saint Paul,MN,55118,USA,6514543101.0,,,60729-102,Real Estate Agents,,,False,NR,0.0,,,False,Micro-small,False,2020-12-23 12:20:00,Search
146870,146870,704,96543248,Tike Shop,3744 Scheuneman Rd,,Saint Paul,MN,55110,USA,6512893429.0,,,50440-000,Motorcycles - Dealers,2014-04-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-03-06 09:22:00,Search
146871,146871,704,96543249,Timothy Webb CO,4721 12th Ave S,,Minneapolis,MN,55407,USA,6128235537.0,,,10035-000,Contractors - General,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146872,146872,704,96543250,Tmp Consulting Inc,3955 Meadowbrook Rd,,Minneapolis,MN,55426,USA,9528312095.0,,,60640-000,Parking Facilities,2014-04-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-03-16 08:53:00,Search
146873,146873,704,96543251,Touching Power,8608 34th Ave N,,Minneapolis,MN,55427,USA,7635462786.0,,,60971-000,Health & Medical - General,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-11-30 04:06:00,Search
146874,146874,704,96543252,Trade Secret Exclusive Stores,8341 10th Ave N,,Minneapolis,MN,55427,USA,7635137232.0,,,60134-000,Beauty Salons,,,False,NR,0.0,,,False,Micro-small,False,2021-01-03 03:38:00,Search
146875,146875,704,96543253,Trademark Title Services,15600 Wayzata Blvd,,Minnetonka,MN,55345,USA,9524732080.0,,,20001-000,Abstracters,2014-04-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-06-14 08:20:00,Search
146876,146876,704,96543256,Stratika,5402 Parkdale Dr Ste 300,,Minneapolis,MN,55416,USA,9527380260.0,,,60246-100,Computers - Programming,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-12-12 04:01:00,Search
146877,146877,704,96543258,Susan Leaf Salon,1120 Bluebill Blvd,,Buffalo,MN,55313,USA,6125081882.0,,,60134-000,Beauty Salons,2014-04-30 00:00:00,,False,NR,0.0,,0.0,False,Micro-small,False,2021-08-10 04:19:00,Search
146878,146878,704,96543259,Slosburg CO,10601 Smetana Rd,,Hopkins,MN,55343,USA,9529369608.0,,,20061-000,Real Estate Developers,2014-04-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-04-26 08:18:00,Search
146879,146879,704,96543260,Smith Paul Sr & Assoc Llc,2610 S Shore Dr,,Prior Lake,MN,55372,USA,9524474423.0,,,60729-102,Real Estate Agents,2014-04-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-01-22 09:33:00,Search
146880,146880,704,96543262,Silver Wind Capital,12210 County Road 33,,Norwood,MN,55368,USA,9524674488.0,,,20067-000,Stock & Bond Brokers,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146881,146881,704,96543263,Snd Worldwide Products Llc,26975 97th St SE,,Sawyer,ND,58781,USA,7016242043.0,,,10148-100,Retail Stores,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146882,146882,704,96543264,State Bureau of Criminal Investigation,PO Box 2665,,Fargo,ND,58108,USA,7012397126.0,,,60297-000,Detective Agencies,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-12-13 04:00:00,Search
146883,146883,704,96543265,Steege & Assoc,2600 Eagan Woods Dr Ste 455,,Eagan,MN,55121,USA,6516870075.0,,,20080-000,Insurance Services,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-28 08:18:00,Search
146884,146884,704,96543266,Steve Schumacher,14803 Twin Ponds Curv,,Savage,MN,55378,USA,9524470944.0,,,60729-102,Real Estate Agents,2014-04-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-02-13 09:10:00,Search
146885,146885,704,96543267,Steve&#39;s Home Repair Inc,5340 3rd Ave S,,Minneapolis,MN,55419,USA,6128227320.0,,,10035-000,Contractors - General,,,False,A+,100.0,1.0,,False,Micro-small,False,2022-08-03 08:42:00,Search
146886,146886,704,96543268,Stumpf Real Estate Enterprises,149 Alpine Rdg,,Wabasha,MN,55981,USA,6515654960.0,,,60065-000,Artists - Commercial,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146887,146887,704,96543269,Sunrise Nails CO,7630 Lyndale Ave S Ste 200,,Minneapolis,MN,55423,USA,6128691877.0,,,60134-000,Beauty Salons,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-03 09:06:00,Search
146888,146888,704,96543270,Susan Schnitzler,1373 Grace Dr,,Saint Paul,MN,55123,USA,6516867611.0,,,60172-100,Coaching - Business,,,False,NR,0.0,1.0,,False,Micro-small,False,2021-09-15 04:36:00,Search
146889,146889,704,96543271,Swenson Property Dev LLC,13887 Fleetwood Ave,,Saint Paul,MN,55124,USA,9524325660.0,,,60729-102,Real Estate Agents,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-12-08 04:46:00,Search
146890,146890,704,96543272,Swiss,456 Iglehart Ave,,Saint Paul,MN,55103,USA,6512246327.0,,,20080-000,Insurance Services,2014-04-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-03-04 09:46:00,Search
146891,146891,704,96543273,Synergy Investment Group Inc,11536 Yancy Ct NE,,Minneapolis,MN,55449,USA,7633900227.0,,,60729-102,Real Estate Agents,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-03-01 09:57:00,Search
146892,146892,704,96543274,T Sign,3810 41st Ave S,,Moorhead,MN,56560,USA,2182333816.0,,,30614-000,Signs,2014-04-30 00:00:00,2021-08-25 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-08-27 04:03:00,Search
146893,146893,704,96543275,Tacheny Renovation & Construction LLC,10044 Powers Lake Cir,,Saint Paul,MN,55129,USA,6514933167.0,,,10035-000,Contractors - General,2004-05-28 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2021-07-16 04:18:00,Search
146894,146894,704,96543277,Taylor Tupper & Assoc Llc,11231 Dogwood Rd,,Saint Paul,MN,55129,USA,6514363341.0,,,60075-000,Attorneys & Lawyers,,,False,A+,100.0,,,False,Micro-small,False,2020-07-16 04:11:00,Search
146895,146895,704,96543278,Tech Docs,241 Langer Ave S,,Casselton,ND,58012,USA,7014294038.0,,,30546-000,Publishing Consultants,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-12-06 04:10:00,Search
146896,146896,704,96543281,That&#39;s It Graphics Llc,106 2nd Ave NW,,Saint Joseph,MN,56374,USA,3203634660.0,,,60065-000,Artists - Commercial,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-28 09:14:00,Search
146897,146897,704,96543283,Tierney's Tile,8031 Tierneys Woods Curv,,Minneapolis,MN,55438,USA,9529442499.0,,,80730-000,Tile - Ceramic - Manufacturers & Distributors,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-12-01 04:53:00,Search
146898,146898,704,96543284,Steam Masters Pro Cleaning,105 Evergreen Cir,,West Fargo,ND,58078,USA,7012775597.0,,,85306-100,Upholstery & Carpet Cleaning,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-01-28 09:33:00,Search
146899,146899,704,96543285,Stevens Community Supportive,1807 2nd Ave S Apt B1,,Minneapolis,MN,55403,USA,6128748789.0,,,61006-000,Psychiatrists & Psychiatric Services,2014-04-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-03-16 08:52:00,Search
146900,146900,704,96543286,Stewart Shaw Lumber CO,409 Johnson St NE,,Minneapolis,MN,55413,USA,6123313240.0,,,80450-000,Lumber - Wholesale,,,False,A+,100.0,1.0,,False,Micro-small,False,2022-11-09 09:16:00,Search
146901,146901,704,96543289,Upper Midwest Organ,2550 University Ave W Ste 315S,,Saint Paul,MN,55114,USA,6516037841.0,,,60971-000,Health & Medical - General,2014-04-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-11-27 03:52:00,Search
146902,146902,704,96543290,Urshan Retirement,5033 Miller Trunk Hwy,,Hermantown,MN,55811,USA,2186257676.0,,,60617-000,Nursing Homes,2014-04-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-06-18 08:22:00,Search
146903,146903,704,96543291,Utility Tool Repair Blacks,15387 137th St SE,,Becker,MN,55308,USA,7632622002.0,,,10168-000,Water Main Contractors,2014-04-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-11-14 03:55:00,Search
146904,146904,704,96543292,V M Appraisal,10344 Quail Cir N,,Minneapolis,MN,55443,USA,7638983311.0,,,60045-000,Appraisers,2006-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-09-04 08:28:00,Search
