,Unnamed: 0,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia
95137,95137,704,1000000027,Blackduck Auto Parts Inc,25730 Highway 71 Ne,,Blackduck,MN,56630,USA,2188354278,,,50342-000,Home Centers,1984-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-10 08:12:00,Search
95138,95138,704,1000000029,Code 3 Construction LLC,3233 Greenbrier St,,Vadnais Heights,MN,55127,USA,6512602892,,,10177-000,Construction & Remodeling Services,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-31 08:46:00,Search
95139,95139,704,1000000037,Peltier Plumbing,1023 Dwane St,,South Saint Paul,MN,55075,USA,6514556574,,,10003-000,Air Conditioning Contractors & Systems,2010-08-30 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2022-04-13 08:06:00,Search
95140,95140,704,1000000038,Lakeside Lawn & Landscape,9166 Schaller Rd,,Pequot Lakes,MN,56472,USA,2185436726,,,00155-000,Landscape Contractors,1988-01-01 00:00:00,,False,NR,0.0,15.0,0.0,False,Micro-small,False,2022-08-23 08:27:00,Search
95141,95141,704,1000000039,Lakeside Lawn Service,17856 County Road 145,,South Haven,MN,55382,USA,3205586902,,,00157-000,Lawn Maintenance,2010-01-01 00:00:00,2021-04-01 00:00:00,False,NR,0.0,2.0,0.0,False,Micro-small,False,2021-04-03 04:03:00,Search
95142,95142,704,1000000041,Sky Visions,PO Box 311,,Elgin,ND,58533,USA,,,,70623-000,"Television - Cable, CATV & Satellite",,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2020-02-01 04:31:00,Search
95143,95143,704,1000000044,Albin Remodeling,1029 36th Ave W,,West Fargo,ND,58078,USA,7017300038,,,10177-000,Construction & Remodeling Services,,2021-06-22 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-07-21 05:18:00,Search
95144,95144,704,1000000045,Commercial Millwork Solutions,15051 Biscayne Ave W,,Rosemount,MN,55068,USA,6513227968,,,30401-000,Millwork,,,False,NR,0.0,20.0,0.0,False,Small,False,2023-01-31 08:46:00,Search
95145,95145,704,1000000047,Contract Textiles & Furnishing,17189 Hannibal Ct,,Lakeville,MN,55044,USA,9529977990,,,80496-000,Motel & Hotel Equipment & Supplies,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-31 08:46:00,Search
95146,95146,704,1000000053,Uniform Advantage,8366 Highway 7,,Minneapolis,MN,55426,USA,9529333277,,,60294-000,Designers - Apparel,2016-04-04 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2023-02-01 18:41:00,Search
95147,95147,704,1000000054,Herzl Camp,4330 Cedar Lake Rd S,,Minneapolis,MN,55416,USA,9529274002,,,60179-000,Camps,2008-02-08 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-04 08:07:00,Search
95148,95148,704,1000000055,For Pet&#39;s Sake,11724 Ulysses St NE,,Blaine,MN,55434,USA,7633166827,,,88300-000,Pet Services,2015-04-07 00:00:00,,False,NR,0.0,3.0,0.0,False,Small,False,2023-02-01 08:58:00,Search
95149,95149,704,1000000057,American Orthodontists,9800 Shelard Parkway #113,,Minneapolis,MN,55441,USA,6125983330,,,60291-000,Dentist - Orthodontist,2016-04-04 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-10 08:12:00,Search
95150,95150,704,1000000059,Synergy Caf̩-Event Planner ,12401 Wayzata Blvd,,Hopkins,MN,55305,USA,6122426468,,,65259-000,Event Planners,2007-03-15 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2023-02-01 18:25:00,Search
95151,95151,704,1000000061,Olivers Restaurant,12401 Wayzata Blvd,,Hopkins,MN,55305,USA,9528769410,,,50544-000,Restaurants,2016-04-04 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-13 08:07:00,Search
95152,95152,704,1000000063,"AdrenaCard, Inc.",PO Box 141191,,Minneapolis,MN,55414,USA,7153704855,,,55336-000,Health & Medical Products,2015-04-14 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-14 08:13:00,Search
95153,95153,704,1000000067,C P R Sales LLC,7600 W 27th St Ste 208,,Minneapolis,MN,55426,USA,9522294467,,,60772-100,Sales Lead Generation,2011-03-09 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-04 08:07:00,Search
95154,95154,704,1000000068,Clockwise Transit,2003 10th Ave S,,Minneapolis,MN,55404,USA,6122080312,,,70631-000,Transit Lines,2015-12-20 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-11-13 03:59:00,Search
95155,95155,704,1000000069,Digi Labs,294 Grove Ln E,,Wayzata,MN,55391,USA,,,,30567-000,Robots,2016-04-05 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-02-12 09:24:00,Search
95156,95156,704,1000000077,West Funeral Homes,321 Sheyenne Street,,West Fargo,ND,58078,USA,7012826699,,,62000-000,Funeral Homes,2013-05-22 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-04 08:07:00,Search
95157,95157,704,1000000078,Jeff Mohr Siding,820 11th St Sw,,Pine City,MN,55063,USA,3202791365,,,10126-000,Roofing Contractors,2016-04-06 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-13 08:07:00,Search
95158,95158,704,1000000080,B & V Tree & Yard Service,904 W Turnpike Ave,,Bismarck,ND,58501,USA,7012551035,,,00219-000,Tree Service,2016-04-06 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-05 08:45:00,Search
95159,95159,704,1000000090,Joshua Ahlquist Construction,740 Madisoan St,,Anoka,MN,55303,USA,6122019637,,,10177-000,Construction & Remodeling Services,2005-01-13 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-16 08:14:00,Search
95160,95160,704,1000000092,The Lock Up ,6250 Olson Memorial Hyw,,Golden Valley,MN,55444,USA,6123140151,,,70610-000,Storage Units - Household & Commercial,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-25 08:10:00,Search
95161,95161,704,1000000093,Jessica Wilson Photography,7299 Terra Court,,Lino Lakes,MN,55014,USA,9524576410,,,60655-100,Photographers,2012-10-16 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-04 08:07:00,Search
95162,95162,704,1000000094,MN heat Basketball,3227 Pecks Woods Turn,,New Brighton,MN,55112,USA,,,,60073-000,Athletic Organizations,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-14 08:13:00,Search
95163,95163,704,1000000096,MOKE Properties LLC,1220 Sumac Circle,,Fergus Falls,MN,56537,USA,,,,60732-000,Property Management,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-06-03 09:03:00,Search
95164,95164,704,1000000102,Lake Dental Group,2200 London Rd Suite 100,,Duluth,MN,55812,USA,2187284272,,,60289-000,Dentists,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-10-21 03:59:00,Search
95165,95165,704,1000000108,Mike Kosak Construction,614 East Fairview Ave,,Olivia,MN,56277,USA,3205235906,,,10177-000,Construction & Remodeling Services,2009-03-02 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-16 08:14:00,Search
95166,95166,704,1000000109,Mike Scheveck Painting LLC,5908 Halifax Pl,,Minneapolis,MN,55429,USA,7635049768,,,10095-000,Painting Contractors,2009-06-19 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-12-06 09:13:00,Search
95167,95167,704,1000000110,North Central Construction LLC,33837 Helium St NW,,Cambridge,MN,55008,USA,7636914240,,,10035-000,Contractors - General,2015-05-21 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-16 08:14:00,Search
95168,95168,704,1000000111,America&#39;s Best Contacts & Eyeglasses,12940 Riverdale Dr NW,,Coon Rapids,MN,55448,USA,9526561005,,,50467-000,Optical Goods - Retail,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-31 08:46:00,Search
95169,95169,704,1000000112,Miller Greenscapes LLC,13730 Kinsel Rd,,Minnetonka,MN,55345,USA,6122203926,,,00155-000,Landscape Contractors,2010-01-20 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-04 08:07:00,Search
95170,95170,704,1000000113,Mike Buysse Construction,1101 S 4th St # 4,,Marshall,MN,56258,USA,5075324543,,,10035-000,Contractors - General,1994-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2022-11-02 08:36:00,Search
95171,95171,704,1000000116,McGough Construction Warehouse,1826 1/2 Buerkle Rd,,Saint Paul,MN,55110,USA,6517733808,,,70644-000,Warehouses - Merchandise,2010-01-01 00:00:00,,False,NR,0.0,4.0,0.0,False,Micro-small,False,2022-04-13 08:07:00,Search
95172,95172,704,1000000122,Dan Kroehler,8016 190th St W,,Lakeville,MN,55044,USA,9524693168,,,10035-000,Contractors - General,2016-04-08 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-06-17 08:36:00,Search
95173,95173,704,1000000124,"Kerker, Inc.",7709 Pillsbury Ave S,,Minneapolis,MN,55423,USA,6128693232,,,00155-000,Landscape Contractors,1991-04-22 00:00:00,,False,NR,0.0,10.0,0.0,False,Micro-small,False,2022-11-15 09:12:00,Search
95174,95174,704,1000000126,Padden & McCollister PLLC,8687 Eagle Point Blvd Ste B,,Lake Elmo,MN,55042,USA,6517896545,,,60075-000,Attorneys & Lawyers,2016-04-08 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-10 08:12:00,Search
95175,95175,704,1000000129,"Bob LeMieur Rolloffs, Refuse and Recycling, Inc.",14827 Pine Ave,,Little Falls,MN,56345,USA,3206329141,,,10177-000,Construction & Remodeling Services,2003-11-24 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-27 08:14:00,Search
95176,95176,704,1000000130,JTU Construction LLC,20849 Atlantic Puffin Dr,,Grand Rapids,MN,55744,USA,2189108729,,,10177-000,Construction & Remodeling Services,,2019-10-14 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-10-15 04:06:00,Search
95177,95177,704,1000000132,Northern Tree & Landscape,5298 132nd St Sw,,Pillager,MN,56473,USA,2187463551,,,00155-000,Landscape Contractors,1997-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-04-13 08:06:00,Search
95178,95178,704,1000000133,YMG Home Care,5811 Cedar Lake Rd S,,Minneapolis,MN,55416,USA,9523036025,,,60441-000,Home Health Services,2007-08-17 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-07-30 08:29:00,Search
95179,95179,704,1000000140,InterState Delivery,395 John Ireland Blvd,,Saint Paul,MN,55155,USA,3344527730,,,70542-000,Delivery Service,2016-04-12 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-02-02 08:52:00,Search
95180,95180,704,1000000145,3-D Lawn Care LLC,35628 710th St,,Round Lake,MN,56167,USA,5073606084,,,50388-000,Lawn Mowers,2014-11-20 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2023-02-02 08:52:00,Search
95181,95181,704,1000000146,Jlf Homes,5145 Industrial St # 1,,Maple Plain,MN,55359,USA,7634790795,,,10035-000,Contractors - General,2005-05-03 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2022-04-16 08:14:00,Search
95182,95182,704,1000000148,"Absolute Lawn Care, Inc.",14618 Whitebirch Ln,,Crosslake,MN,56442,USA,2188203444,,,00157-000,Lawn Maintenance,2013-05-24 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2023-02-01 18:16:00,Search
95183,95183,704,1000000151,Brustuen Construction Llc,280 180th Ave NW,,Holloway,MN,56249,USA,3202970736,,,30760-000,Woodworking,2007-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-30 08:34:00,Search
95184,95184,704,1000000152,Brian Fox Construction,14324 191st Ave Nw,,Elk River,MN,55330,USA,7634414739,,,10035-000,Contractors - General,2010-08-30 00:00:00,,False,A-,92.0,2.0,0.0,False,Micro-small,False,2022-08-17 08:56:00,Search
95185,95185,704,1000000156,Knudsen Landscaping,1276 County Rd 8,,Holyoke,MN,55749,USA,2183913088,,,10050-000,Excavating Contractors,2009-05-08 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-02-02 08:52:00,Search
95186,95186,704,1000000160,Eye of the Tiger Defense LLC,PO Box 617,,Greenwood,MN,55331,USA,9522394242,,,60791-000,Self Defense,2015-08-14 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-02-02 08:52:00,Search
95187,95187,704,1000000162,Winter Wilson Siding Inc,819 Woodbridge Cir,,Dilworth,MN,56529,USA,7013718146,,,10126-000,Roofing Contractors,2006-06-09 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-08-30 08:18:00,Search
95188,95188,704,1000000163,A & J Roofing,3916 2nd St E,,West Fargo,ND,58078,USA,7018668266,,,10126-000,Roofing Contractors,2016-04-13 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-08-16 08:20:00,Search
95189,95189,704,1000000165,Mixson Siding & Windows,136 E Belle Vue Rd,,Fairmont,MN,56031,USA,5072361072,,,10126-000,Roofing Contractors,2008-02-05 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2023-02-02 08:53:00,Search
95190,95190,704,1000000166,New Creations Construction,PO Box 10592,,Fargo,ND,58106,USA,7012812531,,,10126-000,Roofing Contractors,1995-11-29 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-16 08:14:00,Search
95191,95191,704,1000000171,Parlor7 LLC,1597 Highway 7,,Hopkins,MN,55305,USA,9529333594,,,60420-000,Hair Styling and Services,2015-09-28 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-02-02 08:52:00,Search
95192,95192,704,1000000172,Perfect Surface Tile,11221 7th St NE,,Minneapolis,MN,55434,USA,6122455779,,,85366-000,Contractors - Flooring,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-31 08:45:00,Search
95193,95193,704,1000000173,"B & D Utilities, Inc",18245 568th ave,,Mankato,MN,56001,USA,5072784066,,,10050-000,Excavating Contractors,,2017-09-20 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2023-01-27 09:08:00,Search
95194,95194,704,1000000176,Lakeland Electric Inc.,1312 Mckay Dr NE,,Ham Lake,MN,55304,USA,7632454346,,,10049-000,Electricians,2014-05-06 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-16 08:14:00,Search
95195,95195,704,1000000179,Liston General Contracting,38002 State Highway 6,,Deer River,MN,56636,USA,2182468648,,,10035-000,Contractors - General,1998-02-20 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2022-04-16 08:14:00,Search
95196,95196,704,1000000181,Lonesome Creek LLC,4129 N Stony Dr NW,,Hackensack,MN,56452,USA,2186755026,,,10035-000,Contractors - General,2003-03-06 00:00:00,,False,NR,0.0,9.0,0.0,False,Micro-small,False,2022-10-04 08:07:00,Search
95197,95197,704,1000000182,"Norvanta, LLC",705 18th Ave N,,Moorhead,MN,56560,USA,2184777368,,,60733-000,Real Estate Rental Service,,2017-09-20 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2020-09-21 04:02:00,Search
95198,95198,704,1000000186,Parrott Contracting,30090 State Highway 93,,Henderson,MN,56044,USA,5072489697,,,10035-000,Contractors - General,1994-04-29 00:00:00,,False,NR,0.0,4.0,0.0,False,Micro-small,False,2022-04-16 08:14:00,Search
95199,95199,704,1000000189,Blast Pro Contracting Inc,1016 17th St Ne,,Mandan,ND,58554,USA,7016631112,,,10035-000,Contractors - General,2006-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-05-11 13:48:00,Search
95200,95200,704,1000000192,Red River Home Care,PO Box 6528,,Fargo,ND,58109,USA,7013535777,,,60441-100,Home Health Services - Skilled,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-31 08:45:00,Search
95201,95201,704,1000000194,"Jespersen Excavating, Inc.",7911 County Road 15 W,,Minot,ND,58703,USA,7018336063,,,10035-000,Contractors - General,2004-03-31 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-08-11 08:30:00,Search
95202,95202,704,1000000196,Kuck Construction,13917 56th St SE,,Sheldon,ND,58068,USA,7017998915,,,10035-000,Contractors - General,2007-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-02-02 08:52:00,Search
95203,95203,704,1000000198,"Americlean Minneapolis, LLC",976 Robert Str #204,,Mendota Hts,MN,55118,USA,6125457576,,,66002-000,Cleaning Services,2015-10-19 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2023-02-01 21:36:00,Search
95204,95204,704,1000000200,Rita's Ice & Custard ,10700 France Ave #104,,Bloomington,MN,55437,USA,6512075727,,,50544-000,Restaurants,2016-03-03 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-16 08:14:00,Search
95205,95205,704,1000000201,Rookie Work,1148 128th Ave. NE,,Minneapolis,MN,55434,USA,2184103214,,,60981-000,Job Listing & Advisory Services,2016-04-14 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search
95206,95206,704,1000000202,Majestic Exteriors LLC,15359 Iodine St NW,,Anoka,MN,55303,USA,7634276004,,,10126-000,Roofing Contractors,2015-06-12 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-29 09:07:00,Search
95207,95207,704,1000000203,Lifestyle Lift,3440 Oleary Ln,,Saint Paul,MN,55123,USA,8773337354,,,60684-000,"Physicians & Surgeons - Cosmetic, Plastic & Reconstructive Surgery",,2019-10-16 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2022-10-17 07:54:00,Search
95208,95208,704,1000000205,Harper Exteriors LLC,8108 Aldrich Ave S,,Minneapolis,MN,55420,USA,6122703619,,,10126-000,Roofing Contractors,2012-03-22 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-01 08:12:00,Search
95209,95209,704,1000000214,Lakewinds Food Co-op ,6321 Bury Dr Suite 21,,Eden Prairie,MN,55346,USA,9522398497,,,80320-000,Food Products,2014-05-07 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search
95210,95210,704,1000000224,Salo Iot Solutions,322 Warwick St,,Saint Paul,MN,55105,USA,6516989110,,,60235-000,"Computers Hardware, Software & Services",2016-04-19 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-21 08:39:00,Search
95211,95211,704,1000000225,Absolute Outdoor Services LLC,350 93rd Ave NE,,Blaine,MN,55434,USA,7635608907,,,00219-000,Tree Service,2012-04-06 00:00:00,2020-02-11 00:00:00,False,NR,0.0,,0.0,False,Micro-small,False,2020-02-13 04:52:00,Search
95212,95212,704,1000000226,Gomez Concrete & Paving Stones,606 Copeland Avenue,,Manvel,ND,58256,USA,2182309135,,,10032-000,Concrete Contractors,,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2023-02-01 21:04:00,Search
95213,95213,704,1000000228,Allied Bfi,2795 117th St E,,Inver Grove Heights,MN,55077,USA,6514378101,,,80269-000,Electric Motors - Dealers & Repairing,1992-01-01 00:00:00,,False,A+,100.0,20.0,0.0,False,Micro-small,False,2021-10-16 04:13:00,Search
95214,95214,704,1000000231,Allied Drive Away Service,5310 Pleasant Ct E,,Saint Paul,MN,55110,USA,6127491511,,,70637-000,Trucking - Heavy Hauling,2006-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2023-01-31 08:46:00,Search
95215,95215,704,1000000234,The Louver Shop of Minneapolis L. L. C.,7006 S Park Dr,,Savage,MN,55378,USA,6122780400,,,72000-000,Window Coverings,2014-02-25 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search
95216,95216,704,1000000241,Metz-Weld,5005 Country Club Rd SW,,Rochester,MN,55902,USA,5073580410,,,60948-000,Welding,2007-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search
95217,95217,704,1000000244,"Garage Enforcers, LLC",,,,,,,,,,85360-000,Garage Doors & Openers,,2021-11-17 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-01-13 09:32:00,Search
95218,95218,704,1000000246,"MJM Custom Motorcycles and Fabrications, LLC",6202 Concord Blvd,,Inver Grove,MN,55076,USA,6518558979,,,50441-100,Motorcycles - Customizing,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-09-05 04:01:00,Search
95219,95219,704,1000000249,C P & The Farm Boys Truck-auto,3198 Highway 16,,Beach,ND,58621,USA,7018723632,,,50039-000,Auto Dealers - New Cars,2016-04-21 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-24 08:09:00,Search
95220,95220,704,1000001265,Huerta Auto Sales,124 Benson Ave SW,,Willmar,MN,56201,USA,3202351178,,,50040-000,Auto Dealers - Used Cars,2013-09-25 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-06-10 08:25:00,Search
95221,95221,704,1000001276,Bengtson Painting Mike,6500 Highway 9 Nw,,Sunburg,MN,56289,USA,3203549098,,,10095-000,Painting Contractors,2016-04-25 00:00:00,2019-10-14 00:00:00,False,NR,0.0,,0.0,False,Micro-small,False,2019-10-15 04:06:00,Search
95222,95222,704,1000001277,Big Mikes Bbq Pit Stop Inc,Po Box 398,,Ironton,MN,56455,USA,2185466153,,,50544-000,Restaurants,2016-04-25 00:00:00,,False,NR,0.0,,0.0,False,Micro-small,False,2019-07-30 03:56:00,Search
95223,95223,704,1000001278,Big Mikes Stump Removal,9608 Vincent Ave N,,Brooklyn Park,MN,55444,USA,7632273489,,,00219-000,Tree Service,2003-04-28 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-29 09:07:00,Search
95224,95224,704,1000001279,Mike Clark Livestock & Auction Service,PO Box 148,,Little Falls,MN,56345,USA,,,,60088-000,Auctioneers,2010-08-30 00:00:00,2019-10-16 00:00:00,False,NR,0.0,2.0,0.0,False,Micro-small,False,2019-10-17 04:27:00,Search
95225,95225,704,1000001280,Dyna-Mike&#39;s Automotive,308 Howe St N,,Clarissa,MN,56440,USA,2187562145,,,60103-000,Auto Repair & Service,1999-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2022-11-30 09:27:00,Search
95226,95226,704,1000001281,Mike Arnold Construction Inc,38824 532nd Ave,,Paynesville,MN,56362,USA,3202437545,,,10035-000,Contractors - General,2003-02-21 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2021-10-21 03:59:00,Search
95227,95227,704,1000001282,Ness Sealcoat Service,24137 498th Street,,Bemidji ,MN,56601,USA,2183330606,,,85295-000,Seal Coating,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-09-01 08:30:00,Search
95228,95228,704,1000001286,Ultra Industries,26467 Fallbrook Ave,,Wyoming,MN,55092,USA,6514088861,,,10145-000,Steel Erectors,2016-04-25 00:00:00,,False,NR,0.0,5.0,0.0,False,Micro-small,False,2022-05-03 08:15:00,Search
95229,95229,704,1000001298,Virgil Hesse Construction Inc,15422 County Road 21,,Watkins,MN,55389,USA,3206857007,,,10035-000,Contractors - General,1992-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-10-04 08:07:00,Search
