,Unnamed: 0,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia
133895,133895,704,96223224,Silhouette Kennels,11620 94th Ave Ne,,Spicer,MN,56288,USA,3207965710,,,00153-100,Pet Boarding - Dogs,1999-08-09 00:00:00,2016-06-03 00:00:00,False,NR,0.0,2.0,,False,Micro-small,False,2019-06-10 04:04:00,Search
133896,133896,704,96223236,Mid-central Contracting,6099 139th Ave NW,,New London,MN,56273,USA,3209051065,,,10050-000,Excavating Contractors,1994-01-01 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2022-10-15 08:19:00,Search
133897,133897,704,96223269,Aasen Construction,22090 95th St Nw,,Sunburg,MN,56289,USA,3203663501,,,10035-000,Contractors - General,1990-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-06-03 09:03:00,Search
133898,133898,704,96223293,Blue Heeler Fencing Products,Po Box 86,,Vesta,MN,56292,USA,5077624270,,,50110-000,Building Materials,,,False,NR,0.0,1.0,,False,Micro-small,False,2022-06-22 11:34:00,Search
133899,133899,704,96223331,Brian's Auto Care,111 S Oak St,,Wanda,MN,56294,USA,5073425133,,,60103-000,Auto Repair & Service,2009-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-05-18 08:56:00,Search
133900,133900,704,96223357,Hess Insurance & Travel Inc,13 11th St N,,Wheaton,MN,56296,USA,3205634454,,,20080-000,Insurance Services,2009-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-06-10 08:23:00,Search
133901,133901,704,96223360,Home Bakery,916 Broadway,,Wheaton,MN,56296,USA,3205634161,,,50052-000,Bakers - Retail,1988-01-01 00:00:00,,False,NR,0.0,4.0,,False,Small,False,2022-06-08 08:46:00,Search
133902,133902,704,96223395,Jerry's Electric,13 2nd Ave S,,Wheaton,MN,56296,USA,3205634199,,,10049-000,Electricians,2004-01-01 00:00:00,,False,A+,100.0,3.0,,False,Micro-small,False,2021-05-13 04:06:00,Search
133903,133903,704,96223410,1340 Condominium Assn Inc,1340 9th Ave S,,Saint Cloud,MN,56301,USA,3202538975,,,60042-000,Apartments,2006-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-06-07 08:10:00,Search
133904,133904,704,96223426,Steve Kraemer Excavating,21387 Agate Beach Rd,,Saint Cloud,MN,56301,USA,3202029606,,,10050-000,Excavating Contractors,1999-01-01 00:00:00,,False,A+,100.0,3.0,,False,Micro-small,False,2021-11-07 03:49:00,Search
133905,133905,704,96223443,G & Z Construction Llc,16788 County Road 2,,Saint Cloud,MN,56301,USA,3204206033,,,10035-000,Contractors - General,2008-01-01 00:00:00,2016-04-27 00:00:00,False,NR,0.0,4.0,,False,Micro-small,False,2019-04-29 04:00:00,Search
133906,133906,704,96223450,Dom's Watch Repair & Jewelers,32841 River Oaks Ln,,Saint Cloud,MN,56303,USA,3202517716,,,50367-000,Jewelers - Retail,2010-08-30 00:00:00,2010-03-01 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2018-03-19 04:34:00,Search
133907,133907,704,96223465,Landata Of St Cloud Inc,11 7th Ave N # 3100,,Saint Cloud,MN,56303,USA,3202512851,,,50615-000,Stationers - Retail,1984-01-01 00:00:00,,False,NR,0.0,3.0,,False,Micro-small,False,2022-06-03 09:02:00,Search
133908,133908,704,96223467,Janal Distribution,2178 246th St,,Saint Cloud,MN,56301,USA,3202525226,,,50082-000,Boat Dealers,2005-01-01 00:00:00,,False,A+,100.0,2.0,,False,Micro-small,False,2020-09-04 04:07:00,Search
133909,133909,704,96223479,Pro Sey Legal Non-contested,2719 W Division St Ste 105,,Saint Cloud,MN,56301,USA,3207616828,,,60075-000,Attorneys & Lawyers,2008-01-01 00:00:00,,False,NR,0.0,3.0,,False,Micro-small,False,2022-04-07 09:01:00,Search
133910,133910,704,96223480,Salon 110,3335 W Saint Germain St # 110,,Saint Cloud,MN,56301,USA,3202536100,,,60134-000,Beauty Salons,2005-01-01 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2022-04-22 08:17:00,Search
133911,133911,704,96223482,Schnettler Properties LLC,2421 Tiffany Ct,,Saint Cloud,MN,56301,USA,3202531298,,,60729-000,Real Estate,1999-04-06 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-20 08:56:00,Search
133912,133912,704,96223485,Scrapbooks Plus,2815 W Division St Ste 101,,Saint Cloud,MN,56301,USA,3202303838,,,50615-000,Stationers - Retail,2010-08-30 00:00:00,,False,NR,0.0,10.0,0.0,False,Micro-small,False,2022-02-18 09:11:00,Search
133913,133913,704,96223487,Steve's Excavating Inc,5051 250th St,,Saint Cloud,MN,56301,USA,3202550243,,,10050-000,Excavating Contractors,2010-01-01 00:00:00,,False,A+,100.0,7.0,0.0,False,Micro-small,False,2022-04-17 08:05:00,Search
133914,133914,704,96223494,Nathan B's Restaurant,3299 Roosevelt Rd,,Saint Cloud,MN,56301,USA,3202594728,,,50544-000,Restaurants,,,False,NR,0.0,20.0,,False,Micro-small,False,2022-05-18 08:56:00,Search
133915,133915,704,96223497,Jacobs Willmore & Assoc,Westgate Mall,,Saint Cloud,MN,56301,USA,3202523431,,,20080-000,Insurance Services,2006-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2021-03-17 04:44:00,Search
133916,133916,704,96223536,Country Classics,4588 Pine Point Rd,,Saint Cloud,MN,56301,USA,3202538119,,,50075-000,Bicycles - Repair,2010-08-30 00:00:00,2019-07-01 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-07-08 12:25:00,Search
133917,133917,704,96223552,Bohlig Cleaners,1700 W Saint Germain St,,Saint Cloud,MN,56301,USA,3202511522,,,60214-000,Dry Cleaners,1984-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-06-18 08:22:00,Search
133918,133918,704,96223553,Bohm Construction Service Inc,2808 CO Rd 74,,Saint Cloud,MN,56301,USA,3202513349,,,10095-000,Painting Contractors,,,False,A+,100.0,1.0,,False,Micro-small,False,2020-07-26 03:59:00,Search
133919,133919,704,96223554,R X Entertainment Llc,810 W Saint Germain St,,Saint Cloud,MN,56301,USA,3202400706,,,60024-000,Advertising - Television,2005-01-01 00:00:00,2018-09-05 00:00:00,False,NR,0.0,10.0,,False,Micro-small,False,2023-01-21 08:55:00,Search
133920,133920,704,96223563,Mitchell Patrick Insurance,3335 W Saint Germain St # 220,,Saint Cloud,MN,56301,USA,3202528855,,,20080-000,Insurance Services,2008-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2022-04-13 08:07:00,Search
133921,133921,704,96223571,Tina's Nail Salon,60 33rd Ave S,,Saint Cloud,MN,56301,USA,3205290475,,,60134-000,Beauty Salons,1998-01-01 00:00:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,2022-04-17 08:05:00,Search
133922,133922,704,96223577,T & D Service,PO Box 6,,Saint Cloud,MN,56302,USA,3202534332,,,60857-000,Tax Return Preparation,2010-08-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-12-07 04:13:00,Search
133923,133923,704,96223581,Revolution Cycle & Ski,160 29th Ave S,,Saint Cloud,MN,56301,USA,3202512453,,,50608-000,Sporting Goods - Retail,2007-01-01 00:00:00,,False,NR,0.0,6.0,0.0,False,Micro-small,False,2022-03-16 08:52:00,Search
133924,133924,704,96223588,Heartland Drywall Supply,717 Julep Rd,,Waite Park,MN,56387,USA,3202550669,,,10046-000,Drywall Contractors,1987-01-01 00:00:00,,False,A+,100.0,4.0,,False,Micro-small,False,2022-02-18 09:10:00,Search
133925,133925,704,96223603,Easy Flow Sewer & Drain Clnng,23324 43rd Ave,,Saint Augusta,MN,56301,USA,3202409725,,,10114-000,Plumbing Drains & Sewer Cleaning,,,False,A+,100.0,1.0,,False,Micro-small,False,2022-11-30 09:26:00,Search
133926,133926,704,96223610,Midtowne Mortgage,3333 W Division St Ste 100,,Saint Cloud,MN,56301,USA,3202308861,,,20053-000,Mortgage Brokers,2005-10-26 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2020-06-08 03:56:00,Search
133927,133927,704,96223612,Narthex Books & Icons,601 7th Ave S,,Saint Cloud,MN,56301,USA,3202605883,,,50085-000,Books - New,2003-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2021-03-27 04:08:00,Search
133928,133928,704,96223614,Rick Strowbridge Piano Tuning,845 15th Ave S,,Saint Cloud,MN,56301,USA,3202551217,,,60688-000,Pianos - Tuning & Repair,1984-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-07-08 12:25:00,Search
133929,133929,704,96223619,Northland Choice,1895 75th Ave S,,Saint Cloud,MN,56301,USA,3202524292,,,50486-000,Pet Supplies & Foods - Retail,2010-08-30 00:00:00,,False,NR,0.0,4.0,,False,Micro-small,False,2022-11-15 09:11:00,Search
133930,133930,704,96223634,Jcl Inc,4139 Roosevelt Rd # 2,,Saint Cloud,MN,56301,USA,3202530350,,,70637-000,Trucking - Heavy Hauling,,,False,NR,0.0,1.0,,False,Micro-small,False,2022-06-05 08:16:00,Search
133931,133931,704,96223635,Kessler Speech Therapy Service,2835 W Saint Germain St Ste 300,,Saint Cloud,MN,56301,USA,3202515590,,,60821-000,Speech & Language Pathologists,1990-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-06-03 09:02:00,Search
133932,133932,704,96223636,I T S,4000 Clearwater Rd Apt 222,,Saint Cloud,MN,56301,USA,3202175433,,,50173-000,Computers - Dealers,,2021-06-18 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2021-06-20 03:58:00,Search
133933,133933,704,96223660,Minnesota Chiropractic,2611 Clearwater Rd,,Saint Cloud,MN,56301,USA,3206560200,,,60205-000,Chiropractors D.C.,2001-09-01 00:00:00,,False,A+,100.0,3.0,,False,Micro-small,False,2021-09-05 04:01:00,Search
133934,133934,704,96223662,Loft Gallery,819 W Saint Germain St,,Saint Cloud,MN,56301,USA,3202518190,,,60060-000,"Art Galleries, Dealers & Consultants",2010-08-30 00:00:00,,False,NR,0.0,10.0,0.0,False,Micro-small,False,2021-03-23 04:00:00,Search
133935,133935,704,96223673,P C Networx,723 13th Ave SE Apt 303,,Saint Cloud,MN,56304,USA,3202245622,,,60245-000,Computers - Service & Repair,2010-08-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-02-20 09:00:00,Search
133936,133936,704,96223680,Anchella's Take & Bake Pizza,44 33rd Ave S,,Saint Cloud,MN,56301,USA,3202516565,,,50544-000,Restaurants,2010-08-30 00:00:00,2019-03-29 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-05 08:23:00,Search
133937,133937,704,96223692,Hettwer Real Estate Services,2260 Rodeo Rd,,Sartell,MN,56377,USA,3202526427,,,60729-000,Real Estate,,,False,A+,100.0,1.0,,False,Micro-small,False,2020-06-14 03:55:00,Search
133938,133938,704,96223701,Midwest Real Estate Auctions,2222 26th Ave S,,Saint Cloud,MN,56301,USA,3202483067,,,60088-000,Auctioneers,2005-12-02 00:00:00,2017-07-28 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2020-08-03 03:52:00,Search
133939,133939,704,96223705,J & S Excavating Inc,22871 County Road 7,,Saint Cloud,MN,56301,USA,3202550690,,,10050-000,Excavating Contractors,1993-01-01 00:00:00,,False,NR,0.0,3.0,,False,Micro-small,False,2022-06-07 08:10:00,Search
133940,133940,704,96223721,"Tri-County Topsoils, Inc",148 1st St SW,,Richmond,MN,56368,USA,3209802497,,,50670-000,Topsoil,2005-01-01 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2021-03-15 04:04:00,Search
133941,133941,704,96223722,USA 4 Percent Realty,2719 W Division St Ste 5,,Saint Cloud,MN,56301,USA,3202308724,,,60729-000,Real Estate,2004-01-01 00:00:00,2019-01-01 00:00:00,False,NR,0.0,5.0,,False,Micro-small,False,2022-01-07 14:12:00,Search
133942,133942,704,96223723,Traumen Glasberg,1022 8th Ave S,,Saint Cloud,MN,56301,USA,3206569739,,,60413-000,Graphic Designers,1998-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-01-29 09:44:00,Search
133943,133943,704,96223750,Complete Yard Care,1040 N Benton Dr,,Sauk Rapids,MN,56379,USA,3202510970,,,50403-000,Lumber - Retail,2000-01-01 00:00:00,2016-04-25 00:00:00,False,NR,0.0,7.0,,False,Micro-small,False,2019-04-29 04:01:00,Search
133944,133944,704,96223756,Salad Bowl,701 W Saint Germain St,,Saint Cloud,MN,56301,USA,3202570077,,,50544-000,Restaurants,2010-08-30 00:00:00,,False,NR,0.0,10.0,0.0,False,Small,False,2022-02-16 10:05:00,Search
133945,133945,704,96223760,St Cloud Podiatry Clinic,17 7th Ave S,,Saint Cloud,MN,56301,USA,3202537533,,,60698-000,Podiatrists ,2010-08-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-12-14 04:09:00,Search
133946,133946,704,96223763,St Cloud Glass Co,2316 W Division St,,Saint Cloud,MN,56301,USA,3202515905,,,60404-100,Glass - Repair,1987-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2023-01-10 08:48:00,Search
133947,133947,704,96223781,James P Daniel Art Gallery,4120 W Division St,,Saint Cloud,MN,56301,USA,3202531896,,,60060-000,"Art Galleries, Dealers & Consultants",,,False,NR,0.0,1.0,,False,Micro-small,False,2021-02-17 04:35:00,Search
133948,133948,704,96223782,James Neppl Consulting,101 7th Ave S Ste 203,,Saint Cloud,MN,56301,USA,3202029903,,,60533-000,Management Consultants,,2016-04-28 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2019-04-29 04:01:00,Search
133949,133949,704,96223783,Joseph Rohe Insurance,2719 W Division St Ste 111,,Saint Cloud,MN,56301,USA,3202539843,,,20080-000,Insurance Services,,,False,NR,0.0,1.0,,False,Micro-small,False,2023-01-05 09:23:00,Search
133950,133950,704,96223804,Mark Stein Photography,671 Juliet Ave,,Clearwater,MN,55320,USA,3202534143,,,60658-000,Photographers - Portrait,1983-01-01 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2022-11-23 09:43:00,Search
133951,133951,704,96223837,Germain Towers,2008 Hillcrest Dr,,Saint Cloud,MN,56303,USA,3202594892,,,60042-000,Apartments,1999-01-01 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2022-04-17 08:05:00,Search
133952,133952,704,96223844,Lindsey's Trading Co,PO Box 6184,,Saint Cloud,MN,56302,USA,6129650477,,,50085-000,Books - New,2001-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2021-03-23 04:00:00,Search
133953,133953,704,96223846,Principle Fire Protection,PO Box 812,,Saint Cloud,MN,56302,USA,3209688377,,,50236-000,Electric Equipment & Supplies - Retail,1997-01-01 00:00:00,2019-10-29 00:00:00,False,NR,0.0,7.0,0.0,False,Micro-small,False,2022-10-31 07:57:00,Search
133954,133954,704,96223847,Afs Cleaning Systems,110 75th St NE,,Rice,MN,56367,USA,3206548946,,,60478-000,Janitor Service,1993-01-01 00:00:00,,False,NR,0.0,7.0,0.0,False,Micro-small,False,2023-01-03 08:39:00,Search
133955,133955,704,96223866,Tierone Loan Production,2700 1st St N,,Saint Cloud,MN,56303,USA,3202576050,,,20079-000,Credit Services,2010-08-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-03-04 09:47:00,Search
133956,133956,704,96223880,"Diversified Appraisal Services of Minnesota, Inc.",PO Box 1721,,Saint Cloud,MN,56302,USA,3202536252,,,60729-000,Real Estate,1997-01-01 00:00:00,,False,A+,100.0,4.0,,False,Micro-small,False,2021-04-16 04:13:00,Search
133957,133957,704,96223885,Exquisite Photography,8620 Ingot Rd,,Saint Cloud,MN,56303,USA,3202825192,,,60658-000,Photographers - Portrait,2005-01-01 00:00:00,2016-04-25 00:00:00,False,NR,0.0,2.0,,False,Micro-small,False,2019-04-29 04:01:00,Search
133958,133958,704,96223891,S & S Floor Covering Inc,528 25th Ave N,,Saint Cloud,MN,56303,USA,3202525722,,,50133-000,Carpet & Rug Dealers - New,2010-08-30 00:00:00,,False,NR,0.0,5.0,0.0,False,Micro-small,False,2022-02-12 09:24:00,Search
133959,133959,704,96223918,Central Minnesota Abstract Co,PO Box 1834,,Saint Cloud,MN,56302,USA,3202590509,,,20072-000,Title Companies & Agents,,2018-08-22 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2019-07-30 03:56:00,Search
133960,133960,704,96223936,Paula's Cafe & Ice Cream,101 7th St N,,Sartell,MN,56377,USA,3202302233,,,50544-000,Restaurants,2010-01-01 00:00:00,2017-06-14 00:00:00,False,NR,0.0,6.0,,False,Micro-small,False,2020-06-15 04:06:00,Search
133961,133961,704,96223937,Paramount Parking Ramp,930 1st St N,,Saint Cloud,MN,56303,USA,3202551376,,,60640-000,Parking Facilities,1994-01-01 00:00:00,,False,NR,0.0,3.0,,False,Micro-small,False,2022-02-26 09:35:00,Search
133962,133962,704,96223955,Down To Earth Lawn Care,851 36th Ave N,,Saint Cloud,MN,56303,USA,3202538532,,,00155-000,Landscape Contractors,2004-04-19 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-23 09:42:00,Search
133963,133963,704,96223966,Taxi Plus,1501 W Saint Germain St,,Saint Cloud,MN,56301,USA,3202528080,,,70615-000,Taxicabs,2005-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-01 09:22:00,Search
133964,133964,704,96223974,3rd Street Hair Company,2600 3rd St N,,Saint Cloud,MN,56303,USA,3202528560,,,60125-000,Barbers,1984-01-01 00:00:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,2022-04-17 08:05:00,Search
133965,133965,704,96223975,Mike's Deli Express,3429 3rd St N,,Saint Cloud,MN,56303,USA,3202293810,,,50544-000,Restaurants,2010-08-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-01-07 14:12:00,Search
133966,133966,704,96223981,Odie's Obedience,805 Rilla Rd Apt 303,,Saint Cloud,MN,56303,USA,,,,00153-000,Pet Boarding & Kennels,,2018-06-08 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2021-06-15 04:23:00,Search
133967,133967,704,96224015,Pineview Park Bmx,6520 Saukview Dr,,Saint Cloud,MN,56303,USA,3202307820,,,60720-000,Race Tracks,2004-01-01 00:00:00,,False,NR,0.0,9.0,,False,Micro-small,False,2022-05-11 08:36:00,Search
133968,133968,704,96224017,Rich's Rentals,4055 County Road 74 S,,Saint Cloud,MN,56303,USA,3202039295,,,70644-000,Warehouses - Merchandise,2010-08-30 00:00:00,2019-01-01 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-01-07 14:13:00,Search
133969,133969,704,96224031,Centrasota Eye Care & Laser,17914 Concord St NW,,Elk River,MN,55330,USA,3202582020,,,60629-000,Optometrists,2001-01-01 00:00:00,,False,NR,0.0,4.0,0.0,False,Micro-small,False,2022-06-22 11:34:00,Search
133970,133970,704,96224032,Center for Pain Management,166 19th St S Ste 101,,Sartell,MN,56377,USA,3202307788,,,60665-000,Physicians & Surgeons - Medical-M.D.,2007-01-01 00:00:00,,False,A+,100.0,26.0,0.0,False,Micro-small,False,2022-04-17 08:05:00,Search
133971,133971,704,96224039,Sugar's Bbq Smokehouse,3413 3rd St N,,Saint Cloud,MN,56303,USA,3202175678,,,50544-000,Restaurants,,,False,A+,100.0,10.0,,False,Small,False,2020-08-21 03:45:00,Search
133972,133972,704,96224060,Unique Design & Day Spa,18 23rd Ave N,,Saint Cloud,MN,56303,USA,3202574247,,,60134-000,Beauty Salons,,2016-06-01 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2019-06-03 04:09:00,Search
133973,133973,704,96224068,Peterson Fix All,4303 Sauk Dr,,Saint Cloud,MN,56303,USA,3202539216,,,10045-000,Drilling & Boring Contractors,2009-01-01 00:00:00,2020-09-01 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2020-09-15 04:08:00,Search
133974,133974,704,96224075,Hannon Security Service,9036 Grand Ave S,,Minneapolis,MN,55420,USA,9528815865,,,60059-000,Armored Car Service,1988-01-01 00:00:00,,False,A+,100.0,100.0,,False,Medium,False,2022-06-14 08:20:00,Search
133975,133975,704,96224076,Atlas Properties,11730 Brockton Ln N,,Maple Grove,MN,55369,USA,3202538393,,,60732-000,Property Management,2004-10-06 00:00:00,,False,A+,100.0,1.0,0.0,False,Medium,False,2022-08-17 08:56:00,Search
133976,133976,704,96224087,Signs That Sell,509 1st St N,,Sartell,MN,56377,USA,3202594232,,,60017-000,Advertising - Outdoor,2004-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-01-07 14:13:00,Search
133977,133977,704,96224094,Grede Foundries Inc,5200 Foundry Cir,,Saint Cloud,MN,56303,USA,3202555200,,,30647-000,Steel Processing ,1995-01-01 00:00:00,,False,A+,100.0,244.0,0.0,False,Micro-small,False,2022-04-17 08:05:00,Search
133978,133978,704,96224102,Watab Specialist Contracting,9695 Deerwood Rd NE,,Rice,MN,56367,USA,3202031827,,,70640-000,Trucking,2010-08-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-11-16 03:59:00,Search
133979,133979,704,96224112,River Station,1370 15th Ave SE,,Saint Cloud,MN,56304,USA,3202512296,,,50567-000,Service Stations - Gasoline & Oil,2010-08-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-02-10 09:44:00,Search
133980,133980,704,96224122,J K Flyers,1550 45th Ave SE Ste 6,,Saint Cloud,MN,56304,USA,3202538697,,,50544-000,Restaurants,2010-08-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-07-02 04:14:00,Search
133981,133981,704,96224129,C & E Construction Managers,350 Highway 10 S # 101,,Saint Cloud,MN,56304,USA,3202511302,,,60533-000,Management Consultants,1997-01-01 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2020-06-14 03:55:00,Search
133982,133982,704,96224146,Regency Park Estates,1615 15th Ave SE,,Saint Cloud,MN,56304,USA,3202534434,,,60042-000,Apartments,1994-01-01 00:00:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,2022-04-17 08:05:00,Search
133983,133983,704,96224150,Life Link III Mobile Care Service,4301 12th St SE,,Saint Cloud,MN,56304,USA,3202292293,,,70515-000,Ambulance Service,2010-08-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-11-18 04:09:00,Search
133984,133984,704,96224159,St Cloud Computer Service,433 Wilson Ave NE,,Saint Cloud,MN,56304,USA,3202511092,,,60245-000,Computers - Service & Repair,1997-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-05-20 04:20:00,Search
