,Unnamed: 0,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia
120992,120992,704,96092280,Ashley Resources Inc,3404 Calypso Dr,,Bismarck,ND,58504,USA,7012239311.0,,,20085-000,Financial Services,,,False,A+,100.0,1.0,,False,Micro-small,False,2022-02-22 09:33:00,Search
120993,120993,704,96092281,Ike's Bait & Tackle,2109 Old West Main St,,Red Wing,MN,55066,USA,6513882111.0,,,50608-000,Sporting Goods - Retail,,,False,NR,0.0,1.0,,False,Micro-small,False,2022-06-08 08:45:00,Search
120994,120994,704,96092290,Finer Finishes,361 123rd Cir NW,,Minneapolis,MN,55448,USA,7632218221.0,,,10095-000,Painting Contractors,,2015-10-27 00:00:00,False,NR,0.0,,,False,Micro-small,False,2018-10-29 04:00:00,Search
120995,120995,704,96092301,"L.D. Peterson Construction, Inc.",5335 CO 65 NE,,Remer,MN,56672,USA,6128603206.0,,,10019-000,Carpenters,1982-01-01 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2021-06-19 04:08:00,Search
120996,120996,704,96092304,Kersten's Auto Sales,14057 Forest Blvd N,,Hugo,MN,55038,USA,6514265460.0,,,50040-000,Auto Dealers - Used Cars,1995-01-01 00:00:00,,False,A+,100.0,4.0,,False,Micro-small,False,2022-01-09 09:15:00,Search
120997,120997,704,96092329,Just Plumbing,1555 County Road 106 SE,,Stewartville,MN,55976,USA,5075339400.0,,,10113-000,Plumbers,2006-01-01 00:00:00,,False,A+,100.0,3.0,,False,Micro-small,False,2022-02-02 09:43:00,Search
120998,120998,704,96092330,Bob&#39;s Tire and Auto,195 Main St S,,Pine City,MN,55063,USA,3206296993.0,,,50659-000,Tire Dealers,2008-05-22 00:00:00,,False,A+,100.0,2.0,,False,Micro-small,False,2022-09-13 08:18:00,Search
120999,120999,704,96092344,The Furniture Shoppe,249 2nd St NW,,Ortonville,MN,56278,USA,3208392212.0,,,50291-000,Furniture - Retail,2003-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-12-05 03:57:00,Search
121000,121000,704,96092347,Weflen Furniture,7805 Leeward Ave N,,Stillwater,MN,55082,USA,6514300959.0,,,50291-000,Furniture - Retail,2000-01-01 00:00:00,,False,A+,100.0,4.0,,False,Micro-small,False,2021-01-06 04:29:00,Search
121001,121001,704,96092348,Genuine Amish Furniture,817 N Minnesota Ave,,Saint Peter,MN,56082,USA,5079315517.0,,,50291-000,Furniture - Retail,2001-01-01 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2022-07-08 12:23:00,Search
121002,121002,704,96092362,Nasset Construction,645 Gardner St,,Wayzata,MN,55391,USA,9524751252.0,,,10035-000,Contractors - General,,,False,A+,100.0,1.0,,False,Micro-small,False,2022-01-09 09:15:00,Search
121003,121003,704,96092363,Star Lite Motel,900 Center Ave E,,Dilworth,MN,56529,USA,2182872382.0,,,60573-000,Motels,1984-01-01 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2022-04-08 08:23:00,Search
121004,121004,704,96092398,Brians Seamless Specialists,118 Erickson Rd,,Esko,MN,55733,USA,2188794329.0,,,10035-000,Contractors - General,2008-05-22 00:00:00,,False,A+,100.0,2.0,,False,Micro-small,False,2022-01-09 09:15:00,Search
121005,121005,704,96092399,Air Quality Experts,3970 Victoria St N,,Shoreview,MN,55126,USA,6514937333.0,,,80013-000,Air Purifying & Cleaning Systems & Equipment,2006-01-01 00:00:00,,False,A+,100.0,4.0,,False,Micro-small,False,2022-04-08 08:23:00,Search
121006,121006,704,96092418,Panache Bakery & Cafe,902 Wild Rose Ct,,Eagan,MN,55123,USA,6519948882.0,,,50052-000,Bakers - Retail,,,False,A+,100.0,1.0,,False,Micro-small,False,2022-07-08 12:23:00,Search
121007,121007,704,96092426,Doc Walks,60 State St,Ste 700,Boston,MA,02109,USA,,,,60987-000,Business Services - General,2008-05-23 00:00:00,,False,NR,0.0,,0.0,False,Micro-small,False,2021-03-07 03:53:00,Search
121008,121008,704,96092434,"MB Management, LLC",1000 Lyn Way,,Hastings,MN,55033,USA,9524401964.0,,,60732-000,Property Management,,,False,A+,100.0,1.0,,False,Micro-small,False,2022-01-09 09:15:00,Search
121009,121009,704,96092468,Great Clips,1380 Duckwood Dr # 7,,Saint Paul,MN,55123,USA,6514529676.0,,,60134-000,Beauty Salons,1987-01-01 00:00:00,,False,A+,100.0,9.0,,False,Micro-small,False,2020-05-28 04:09:00,Search
121010,121010,704,96092476,MidSummer Canaan Dogs,PO Box 16453,,Saint Paul,MN,55116,USA,9528921579.0,,,50485-000,Pet Shops,,,False,NR,0.0,1.0,,False,Micro-small,False,2022-05-23 08:17:00,Search
121011,121011,704,96092498,Action Master,10 Rosedale Ctr Ste T13,,Roseville,MN,55113,USA,6516368516.0,,,60930-000,Video Tapes & Discs Sales & Rentals,2008-05-27 00:00:00,2019-07-01 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-07-08 12:23:00,Search
121012,121012,704,96092505,Dugger Mechanical Services,25309 167th St NW,,Big Lake,MN,55309,USA,7632866806.0,,,10182-000,Heating & Air Conditioning,2008-05-27 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-07-27 09:06:00,Search
121013,121013,704,96092517,Quality Handyman of Minnesota,50 32nd Ave NW,,Saint Paul,MN,55112,USA,6125991517.0,,,15035-000,Handyman Services,,,False,A+,100.0,,,False,Micro-small,False,2021-08-07 04:09:00,Search
121014,121014,704,96092520,Aspen Communications,15303 290th Ave NW,,Zimmerman,MN,55398,USA,2182518471.0,,,70596-000,Satellite Communication - Common Carrier,2008-05-27 00:00:00,2018-10-22 00:00:00,False,NR,0.0,,0.0,False,Micro-small,False,2018-10-23 04:08:00,Search
121015,121015,704,96092531,Bearman Insurance Agency,116 8th Ave NW,,Minot,ND,58703,USA,7018386245.0,,,20085-000,Financial Services,1959-01-01 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2022-08-11 17:56:00,Search
121016,121016,704,96092532,Bavendick Frank J,305 1/2 E Broadway Ave,,Bismarck,ND,58501,USA,7012550490.0,,,20085-000,Financial Services,1995-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-06-16 08:33:00,Search
121017,121017,704,96092537,"Beaudoin, Tim-Beaudoin Insurance",PO Box 1271,,Dickinson,ND,58602,USA,7012274467.0,,,20041-000,Insurance Consultants,2008-05-27 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-01-12 09:55:00,Search
121018,121018,704,96092539,Bison Capital,4394 46th Ave S Unit B,,Fargo,ND,58104,USA,7012817140.0,,,20085-000,Financial Services,2008-05-27 00:00:00,2021-07-12 00:00:00,False,NR,0.0,,0.0,False,Micro-small,False,2021-07-14 04:27:00,Search
121019,121019,704,96092547,Capital Financial Service Inc,1821 Burdick Expy W,,Minot,ND,58701,USA,7018379600.0,,,20085-000,Financial Services,1984-01-01 00:00:00,,False,NR,0.0,7.0,,False,Small,False,2022-08-20 08:40:00,Search
121020,121020,704,96092552,Cargill Financial Service Center,PO Box 5831,,Minneapolis,MN,55440,USA,7012713500.0,,,20085-000,Financial Services,2008-05-27 00:00:00,,False,A+,100.0,175.0,,False,Micro-small,False,2021-10-27 04:17:00,Search
121021,121021,704,96092557,College Financial Aid Service,920 7th Ave NW,,Minot,ND,58703,USA,7018520758.0,,,20085-000,Financial Services,2004-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2021-12-09 04:06:00,Search
121022,121022,704,96092559,Consolidated Oil & Gas,929 38th Ave E,,Dickinson,ND,58601,USA,7012251034.0,,,50464-000,Oils - Fuel,,2016-04-25 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-04-29 04:01:00,Search
121023,121023,704,96092560,Contex Energy Co,2933 3rd Ave W,,Dickinson,ND,58601,USA,7012255507.0,,,20085-000,Financial Services,1994-01-01 00:00:00,,False,A+,100.0,8.0,,False,Micro-small,False,2022-11-12 09:06:00,Search
121024,121024,704,96092561,Copperhead Corp,116 1st St SW Ste D,,Minot,ND,58701,USA,7018381516.0,,,20085-000,Financial Services,1984-01-01 00:00:00,,False,A+,100.0,3.0,,False,Micro-small,False,2022-04-08 08:23:00,Search
121025,121025,704,96092574,Dakota Community Financial Service,14 3rd Ave W,,Dickinson,ND,58601,USA,7014838409.0,,,20085-000,Financial Services,2005-01-01 00:00:00,,False,A+,100.0,2.0,,False,Micro-small,False,2020-08-22 03:59:00,Search
121026,121026,704,96092576,Your  Financial  Center,448 21st St W # F,,Dickinson,ND,58601,USA,7014831605.0,,,20085-000,Financial Services,2008-09-02 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-06-18 08:22:00,Search
121027,121027,704,96092577,"Heartland Home Builders, Inc.",6470 151st St. W.,,Hugo,MN,55038,USA,6513876410.0,,,10035-000,Contractors - General,,,False,A+,100.0,,,False,Micro-small,False,2020-09-01 04:07:00,Search
121028,121028,704,96092580,Demke Financial Service,300 3rd Ave SW Ste C1,,Minot,ND,58701,USA,7018521444.0,,,20085-000,Financial Services,,2016-03-07 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-03-12 04:09:00,Search
121029,121029,704,96092581,Dougherty & Company LLC,120 N 3rd St Ste 150,,Bismarck,ND,58501,USA,7012224411.0,,,20085-000,Financial Services,2002-01-01 00:00:00,,False,A+,100.0,7.0,0.0,False,Micro-small,False,2022-03-06 09:22:00,Search
121030,121030,704,96092590,E J Lander Co,575 S Washington St,,Grand Forks,ND,58201,USA,7017754683.0,,,20085-000,Financial Services,2002-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-01-31 09:05:00,Search
121031,121031,704,96092592,J.D. Electric,123 Main St N,,Crosby,ND,58730,USA,7019656436.0,,,50238-000,Electronic Equipment & Supplies - Dealers,1984-01-01 00:00:00,,False,A+,100.0,2.0,,False,Micro-small,False,2022-01-09 09:14:00,Search
121032,121032,704,96092604,Appearance Exteriors,22840 Imperial Ave N,,Forest Lake,MN,55025,USA,6512690141.0,,,10177-000,Construction & Remodeling Services,,2015-11-06 00:00:00,False,NR,0.0,,,False,Micro-small,False,2018-11-12 04:08:00,Search
121033,121033,704,96092614,All About Gifts & Baskets,13129 196th Ave NW,,Elk River,MN,55330,USA,8005901388.0,,,50309-000,Gift Baskets & Parcels,2002-01-04 00:00:00,2022-08-23 00:00:00,False,NR,0.0,7.0,0.0,False,Micro-small,False,2022-10-12 19:08:00,Search
121034,121034,704,96092630,"Fair and Square, Inc.",3520 Highway 7,,Excelsior,MN,55331,USA,6125548333.0,,,10078-000,Home Builders,2002-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-06-08 08:45:00,Search
121035,121035,704,96092631,RideGear,121 Dubois St,,Santa Cruz,CA,95060,USA,8005151380.0,,,50442-000,Motorcycles - Supplies & Parts,2008-05-28 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-03-16 08:50:00,Search
121036,121036,704,96092632,Triangle Fire Extinguisher,13600 Commerce Blvd Apt 166,,Rogers,MN,55374,USA,6125548909.0,,,80302-000,Fire Extinguishers,1999-01-01 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2021-12-15 04:24:00,Search
121037,121037,704,96092635,All Levels Construction,15543 Garnet Way,,Apple Valley,MN,55124,USA,6125544342.0,,,10177-000,Construction & Remodeling Services,,2016-04-18 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-04-22 04:07:00,Search
121038,121038,704,96092642,Powerhorn Community Center,3400 15th Ave S,,Minneapolis,MN,55407,USA,6123704960.0,,,60737-000,Recreation Centers,1994-01-01 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2022-05-11 08:36:00,Search
121039,121039,704,96092644,Laurel High Rise,325 Laurel Ave,,Saint Paul,MN,55102,USA,,,,60792-000,Senior Citizens Service Organization,2008-05-28 00:00:00,,False,NR,0.0,1.0,,False,Micro-small,False,2023-02-04 09:01:00,Search
121040,121040,704,96092646,Rondo Community Library,461 Dale St N,,Saint Paul,MN,55103,USA,6512667400.0,,,60514-000,Library Research Service,2006-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-03-02 10:30:00,Search
121041,121041,704,96092649,Farmington Community Center,431 3rd St,,Farmington,MN,55024,USA,6514633900.0,,,60737-000,Recreation Centers,,,False,A+,100.0,1.0,,False,Micro-small,False,2022-06-16 08:33:00,Search
121042,121042,704,96092651,The Senior Place,1801 Central Ave NE,,Minneapolis,MN,55418,USA,6127889521.0,,,60737-000,Recreation Centers,2005-01-01 00:00:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,2021-12-05 03:57:00,Search
121043,121043,704,96092657,Luv-2-Dig,10301 20th St SE,,Eyota,MN,55934,USA,5075459926.0,,,10050-000,Excavating Contractors,,2019-01-10 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-01-11 04:03:00,Search
121044,121044,704,96092669,Arbor Pointe,635 Maryland Ave W,,Saint Paul,MN,55117,USA,6517935177.0,,,60042-000,Apartments,2008-05-28 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-05-19 08:39:00,Search
121045,121045,704,96092670,Saint Bonventure,901 E 90th St,,Bloomington,MN,55420,USA,9528544733.0,,,60210-000,Churches,1984-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-01-20 09:51:00,Search
121046,121046,704,96092673,R T Johnson Construction,17395 Jersey Way,,Lakeville,MN,55044,USA,6125544036.0,,,60478-000,Janitor Service,2000-01-01 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2022-01-09 09:15:00,Search
121047,121047,704,96092683,Template Technologies,12 Skyview Dr,,Sauk Rapids,MN,56379,USA,3202302842.0,,,60335-000,Engineering Contractors - General,,,False,A+,100.0,1.0,,False,Micro-small,False,2022-04-08 08:23:00,Search
121048,121048,704,96092687,Milo Mach Garden Center & Nursery,401 1st Ave SW,,Austin,MN,55912,USA,5074374214.0,,,00173-000,Nursery Stock Dealers,,2019-01-14 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-01-17 04:11:00,Search
121049,121049,704,96092690,Bliss Total Spa,309 13th St S,,Delano,MN,55328,USA,7639723440.0,,,60134-000,Beauty Salons,2001-11-02 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-06-22 11:33:00,Search
121050,121050,704,96092693,"Ginkgo & Loon, LLC",50301 230th Ln,,Lake Crystal,MN,56055,USA,5079473362.0,,,60042-000,Apartments,1987-01-01 00:00:00,,False,A+,100.0,3.0,,False,Micro-small,False,2022-01-09 09:15:00,Search
121051,121051,704,96092712,Countryside Millwork,11345 360th St,,McGregor,MN,55760,USA,2187683873.0,,,30401-000,Millwork,,,False,A+,100.0,1.0,,False,Micro-small,False,2022-01-09 09:14:00,Search
121052,121052,704,96092715,Mel's Custom Seats and Tops,680 Snelling Ave N,,Saint Paul,MN,55104,USA,6516450171.0,,,60108-000,"Auto Seat Covers, Tops & Upholstery",,2018-10-03 00:00:00,False,NR,0.0,,,False,Micro-small,False,2018-10-04 04:14:00,Search
121053,121053,704,96092720,D'Allensantro Food Market,600 Washington Ave N # B101,,Minneapolis,MN,55401,USA,6123383536.0,,,50322-000,Grocers - Retail,2008-05-29 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-06-10 08:24:00,Search
121054,121054,704,96092724,Deb's Diner,1800 N 9th Ave,,Virginia,MN,55792,USA,2187413228.0,,,50544-000,Restaurants,2008-05-29 00:00:00,2016-04-25 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-04-29 04:00:00,Search
121055,121055,704,96092727,CMC Painting LLC,3025 Kyle Ave N,,Minneapolis,MN,55422,USA,7635210300.0,,,10095-000,Painting Contractors,2008-01-01 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2022-11-23 09:42:00,Search
121056,121056,704,96092731,Brian Fettigs Lawn & Snow,,,,,,,,,,00157-000,Lawn Maintenance,2008-05-29 00:00:00,,False,NR,0.0,,0.0,False,Micro-small,False,2021-02-24 04:40:00,Search
121057,121057,704,96092736,Sun World Tanning,1801 45th St S Ste C,,Fargo,ND,58103,USA,7012974000.0,,,60853-000,Tanning Salons,,2016-06-03 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-06-10 04:04:00,Search
121058,121058,704,96092738,Ashcon Concrete,8525 2nd Ave S,,Minneapolis,MN,55420,USA,9528356571.0,,,10032-000,Concrete Contractors,,2019-01-10 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2022-01-11 09:33:00,Search
121059,121059,704,96092742,Randy's Home Maintenance,4944 Aldrich Ave N,,Minneapolis,MN,55430,USA,6127226755.0,,,00157-000,Lawn Maintenance,2008-05-30 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2022-04-08 08:23:00,Search
121060,121060,704,96092750,LJ Roofing,2508 N Shore Dr NW,,Cass Lake,MN,56633,USA,7632385242.0,,,10126-000,Roofing Contractors,,,False,A+,100.0,1.0,,False,Micro-small,False,2021-09-24 03:47:00,Search
121061,121061,704,96092760,New Spot Cafe,10615 Railroad Ave,,Chisago City,MN,55013,USA,6512576570.0,,,50544-000,Restaurants,2008-01-01 00:00:00,2016-04-29 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-05-06 04:21:00,Search
121062,121062,704,96092766,Ready Construction,22327 167th St NW,,Big Lake,MN,55309,USA,7633700762.0,,,10177-000,Construction & Remodeling Services,,,False,A+,100.0,1.0,,False,Micro-small,False,2022-01-16 09:14:00,Search
121063,121063,704,96092767,GO American Yellow Pages,2520 Coral Way # 2-354,,Miami,FL,33145,USA,8666970539.0,,,60979-000,Internet Marketing Services,2008-05-30 00:00:00,,False,NR,0.0,,0.0,False,Micro-small,False,2021-08-10 04:19:00,Search
121064,121064,704,96092768,Med ProVision,PO Box 936,,Champlain,NY,12919,,8666930448.0,,,20019-000,Insurance Companies,,,False,A+,100.0,1.0,,False,Micro-small,False,2023-02-09 09:11:00,Search
121065,121065,704,96092775,Prudential Real Estate,961 Hillwind Rd NE,,Minneapolis,MN,55432,USA,7635719200.0,,,60729-000,Real Estate,2008-05-30 00:00:00,,False,A+,100.0,18.0,,False,Small,False,2021-03-25 03:54:00,Search
121066,121066,704,96092776,Westwood Restoration Inc,8303 Westwood Rd NE,,Spring Lake Park,MN,55432,USA,6129610059.0,,,10035-000,Contractors - General,2003-11-06 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2021-04-23 03:55:00,Search
121067,121067,704,96092782,Northern Minnesota Realty,210 South Hwy 53,,Cook,MN,55723,USA,2186666982.0,,,60729-000,Real Estate,2008-05-30 00:00:00,,False,A+,100.0,1.0,,False,Micro-small,False,2022-12-10 09:02:00,Search
121068,121068,704,96092812,Blacktop Renovators,308 4th Ave NE,,Little Falls,MN,56345,USA,3206321644.0,,,30023-000,Asphalt,2008-06-02 00:00:00,,False,A+,100.0,,0.0,False,Micro-small,False,2020-05-22 03:48:00,Search
