,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia
1620,704,96544908,Metro Precision Collections,PO Box 490427,,Blaine,MN,55449,USA,7632053726,,https://www.manta.com/c/mbs5jcz/metro-precision-collections,60226-000,Collection Agencies,5/28/2009 0:00,12/13/2017 0:00,False,NR,0.0,,0.0,False,Micro-small,False,12/15/2020 4:06,Search
1621,704,96544455,L & D Tackle,2559 115th Ave NW,,Minneapolis,MN,55433,USA,7637556741,,https://www.yellowpages.com/minneapolis-mn/mip/l-d-tackle-25717576,80311-000,Fishing Tackle - Wholesale & Manufacturers,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/1/2022 8:12,Search
1622,704,96544211,Keep Health Massage,222 W 1st St,,Duluth,MN,55802,USA,2184641891,,https://keep-health-massage.business.site/,60543-000,Massage Therapists,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/12/2021 4:01,Search
1623,704,96544118,Steeco Inc,6250 Highway 12,,Maple Plain,MN,55359,USA,7634796430,,https://www.dandb.com/businessdirectory/steecoinc-mapleplain-mn-4739963.html,60323-000,Electronic Equipment & Suppliers - Service & Repair,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/13/2021 4:01,Search
1624,704,96544380,Joseph Yennie Builder,841 Balsam Ct NE,,Pine Island,MN,55963,USA,5073564071,,http://www.manta.com/c/mb8bg5h/joseph-yennie-builder,10035-000,Contractors - General,,,False,A+,100.0,,,False,Micro-small,False,7/3/2020 4:12,Search
1625,704,96544208,Kay M Miller CMT,1120 Carney Ave,,Mankato,MN,56001,USA,5073513016,,http://crossroads.massagetherapy.com/,60543-000,Massage Therapists,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/21/2021 3:53,Search
1626,704,96545176,Autobody Specialties,215 Reform St S,,Norwood,MN,55368,USA,9524672277,,https://www.autobody-review.com/shop/i30269/autobody-specialties,60094-000,Auto Body Repair & Painting,12/30/2011 0:00,9/10/2019 0:00,False,NR,0.0,,0.0,False,Micro-small,False,9/11/2019 5:49,Search
1627,704,96544234,J S Hagen Appraisal,21614 County Road 8,,Cold Spring,MN,56320,USA,3202660377,,https://www.dandb.com/businessdirectory/jshagenappraisal-coldspring-mn-33055374.html,60045-000,Appraisers,,,False,A+,100.0,1.0,,False,Micro-small,False,6/7/2022 8:10,Search
1628,704,96544492,Kurt Driver-Allstate Agent,100 Main St N,,Cambridge,MN,55008,USA,7636918101,,https://www.facebook.com/pages/category/insurance-agent/Kurt-Driver-Allstate-Insurance-110418272355138/,20080-000,Insurance Services,,,False,A+,100.0,,,False,Micro-small,False,7/2/2020 4:06,Search
1629,704,96545243,Comprehensive Rehab Ctr of MN,133 W Lake St,,Minneapolis,MN,55408,USA,6122598520,,https://www.dotexamlocations.com/mn/minneapolis/4108-comprehensive-rehab-centers-of-mn,60205-000,Chiropractors D.C.,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/29/2021 3:56,Search
1630,704,96544050,Reach For Resources,1001 Highway 7 # 235,,Hopkins,MN,55305,USA,9529884177,,http://reachforresources.org/,61006-000,Psychiatrists & Psychiatric Services,,,False,A+,100.0,,,False,Micro-small,False,7/8/2020 4:45,Search
1631,704,96544846,My European Treasures,287 Water St Ste 110,,Excelsior,MN,55331,USA,,,https://www.facebook.com/profile.php?id=100064291112661,55203-000,Department Stores,4/30/2014 0:00,9/4/2019 0:00,False,NR,0.0,,0.0,False,Micro-small,False,9/5/2019 4:19,Search
1632,704,96544117,Sports Car Engineering,1825 Main Ave Ste 6,,Moorhead,MN,56560,USA,2182331445,,https://www.cartalk.com/mn/moorhead/135596/sports-car-engineering,60103-000,Auto Repair & Service,,,False,A+,100.0,,,False,Micro-small,False,7/8/2020 4:45,Search
1633,704,96544269,Heaton Insurance Agency,425 E Saint Germain St Ste 107,,Saint Cloud,MN,56304,USA,3202510722,,https://www.facebook.com/heatonagent,20080-000,Insurance Services,,,False,NR,0.0,1.0,,False,Micro-small,False,6/1/2022 21:26,Search
1634,704,96544852,Noeldner Brothers Inc,207 4th St SW,,Young America,MN,55397,USA,9524672012,,https://www.allbiz.com/business/noeldner-insurance-agency-952-467-2012,20019-100,Insurance Agency,,,False,A+,100.0,,,False,Micro-small,False,7/1/2020 4:26,Search
1635,704,96544972,Aon Risk Service Inc.,8300 Norman Center Dr Ste 1000,,Bloomington,MN,55437,USA,9526568000,,https://mployeradvisor.com/insurance-brokers/minnesota/bloomington/aon-risk-services-inc-bloomington-mn,20080-000,Insurance Services,4/30/2014 0:00,9/10/2019 0:00,False,NR,0.0,,0.0,False,Micro-small,False,9/11/2019 5:49,Search
1636,704,96544413,Locksmith A 24 Hour,2053 Quartz Ln,,Saint Paul,MN,55122,USA,6512366271,,https://www.247locksmiths.io/local/aaa-247-emergency-locksmith-408-saint-peter-st-31962.html,60522-000,Locks & Locksmiths,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/23/2021 4:01,Search
1637,704,96544643,Huelskamp Family Chiropractic,111 Main St N,,Stewartville,MN,55976,USA,5075338011,,https://www.theconnectionachiropracticplace.com/dr-kevin-huelskamp/,60205-000,Chiropractors D.C.,,,False,A+,100.0,,,False,Micro-small,False,7/2/2020 4:06,Search
1638,704,96544626,Gmb Mezzanine Capital,50 S 6th St Ste 1460,,Minneapolis,MN,55402,USA,6122434408,,https://gmbcapitalpartners.com/,20045-000,Investment Advisory Service,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/13/2021 4:07,Search
1639,704,96544464,"Kahnert, Michael",12400 Portland Ave Ste 120,,Burnsville,MN,55337,USA,9528828876,,https://www.linkedin.com/in/mike-kahnert-61193656,20080-000,Insurance Services,,12/13/2017 0:00,False,NR,0.0,,,False,Micro-small,False,12/15/2020 4:06,Search
1640,704,96544614,St Paul Photo CO,122 Kent St,,Saint Paul,MN,55102,USA,6517568064,,http://www.facebook.com/stpaulphotoco,60657-000,Photographers - Commercial,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/12/2021 4:01,Search
1641,704,96543988,MVS Inc,3804 Whiterose ,,Burnsville,MN,55337,USA,6125783642,,https://www.dnb.com/business-directory/company-profiles.mvs_inc.e96da26bb18e5c1cb4cf385b4a75022c.html,50750-000,Transportation Services,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,8/16/2022 8:21,Search
1642,704,96544236,Joe Klohs,8900 W River Rd,,Minneapolis,MN,55444,USA,7635690070,,https://www.manta.com/c/mtv77tl/joe-klohs,60172-100,Coaching - Business,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,4/14/2022 8:45,Search
1643,704,96545166,Ag Department,2500 11th St N,,Moorhead,MN,56560,USA,2182915414,,https://claycountymn.gov/321/Agriculture,80812-000,Industrial Manufacturers,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,8/15/2022 8:04,Search
1644,704,96543931,Net-Info Inc,2312 Central Ave NE,,Minneapolis,MN,55418,USA,6127828362,,https://www.info-link.net/,60280-000,Data Processing Service,,7/9/2021 0:00,False,NR,0.0,,,False,Micro-small,False,7/11/2021 4:09,Search
1645,704,96544344,Strive Chiropractic,3120 25th St S Ste V,,Fargo,ND,58103,USA,7018934200,,https://www.strivechiropractic.com/,60205-000,Chiropractors D.C.,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/12/2021 4:01,Search
1646,704,96544359,Unbound Therapy Resources Llc,7400 Metro Blvd Ste 413,,Minneapolis,MN,55439,USA,6128102605,,https://npino.com/behavioral-health/1821241761-unbound-therapy-resources/,60971-000,Health & Medical - General,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/28/2021 3:55,Search
1647,704,96544495,Locksmith Team,6310 Minnetonka Blvd,,Minneapolis,MN,55416,USA,9523148498,,https://minneapolislockandkey.com/,60522-000,Locks & Locksmiths,,,False,A+,100.0,1.0,,False,Micro-small,False,3/16/2022 8:52,Search
1648,704,96544717,Skin Spa Inc,408 1st St N,,Cold Spring,MN,56320,USA,3202506036,,http://www.skinspacs.com/,60134-000,Beauty Salons,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/7/2022 14:14,Search
1649,704,96543970,Larson AK Family Llc,3939 W St 200,,Minneapolis,MN,55424,USA,6124140245,,https://www.manta.com/c/mb8xpkk/larson-ak-family-llc,60075-101,Attorneys & Lawyers  -  Family,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/22/2022 8:10,Search
1650,704,96544348,Summers Tax Services,6082 Stillwater Blvd N,,Saint Paul,MN,55128,USA,6517310044,,https://www.allbiz.com/business/summers-tax-services_3q-651-731-0044,60857-000,Tax Return Preparation,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/11/2021 4:05,Search
1651,704,96544424,Holly Cleaning Service,12230 Maryland Cir,,Champlin,MN,55316,USA,7633237190,,https://www.cylex.us.com/company/holly-cleaning-service-31570079.html,60478-000,Janitor Service,,,False,A+,100.0,1.0,,False,Micro-small,False,4/7/2022 9:01,Search
1652,704,96544775,Kellerman Lawn Care,954 Homestead Ct,,West Fargo,ND,58078,USA,7018662088,,https://landscape-services.cmac.ws/kellerman-lawn-care/49289/,00155-000,Landscape Contractors,,3/22/2016 0:00,False,NR,0.0,,,False,Micro-small,False,3/25/2019 3:59,Search
1653,704,96544008,Mother Approved Cleaning Service,701 Royal Oaks Dr N,,Fargo,ND,58102,USA,2182303382,,http://www.mamaduckscleaningservice.com/,60478-000,Janitor Service,,,False,A+,100.0,,,False,Micro-small,False,7/9/2020 4:10,Search
1654,704,96544466,Kdg Interactive Inc,8010 Demontreville Trail Circle Ct,,Lake Elmo,MN,55042,USA,6517488480,,https://kdg.com/,50173-000,Computers - Dealers,,,False,A+,100.0,1.0,,False,Micro-small,False,3/3/2022 9:49,Search
1655,704,96544366,Turtle Bay Building Service,7690 Isaak Ave NW,,Annandale,MN,55302,USA,3202745568,,https://www.yellowpages.com/annandale-mn/mip/turtle-bay-building-service-25782371,60478-000,Janitor Service,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,3/16/2022 8:53,Search
1656,704,96544135,St Elizabeths Home,306 15th Ave N,,Saint Cloud,MN,56303,USA,3202028512,,https://www.ccstcloud.org/services/housing/mental-health,60042-000,Apartments,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,8/4/2021 5:08,Search
1657,704,96544576,Vitac,5909 Halifax Ave S,,Minneapolis,MN,55424,USA,9529263442,,https://vitac-consulting-llc.business.site/?utm_source=gmb&utm_medium=referral,60578-000,Motion Picture Film Editing,,,False,NR,0.0,,,False,Micro-small,False,1/6/2021 4:29,Search
1658,704,96544397,"Hollway, Bruce",7100 Northland Cir N # 311,,Minneapolis,MN,55428,USA,7639719200,,https://www.startribune.com/obituaries/detail/0000346061/,20080-000,Insurance Services,,,False,A+,100.0,,,False,Micro-small,False,7/3/2020 4:12,Search
1659,704,96544337,Jacinth Productions,4311 Fisher Ln,,White Bear Lake,MN,55110,USA,6128504828,,https://www.manta.com/c/mtrcb77/jacinth-productions,60582-000,Motion Picture Producers & Studios,,,False,A+,100.0,1.0,,False,Micro-small,False,3/24/2022 8:32,Search
1660,704,96544461,Jonker Portrait Gallery,13602 Everest Ave,,Saint Paul,MN,55124,USA,9528912286,,https://www.juliannejonker.com/,60658-000,Photographers - Portrait,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/21/2021 3:53,Search
1661,704,96544019,Shane & Jennifer,6733 116th Cir,,Champlin,MN,55316,USA,7634330681,,https://insurance-consultants.cmac.ws/shane-jennifer/10252/,20080-000,Insurance Services,1/1/2006 0:00,1/1/2019 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/7/2022 14:13,Search
1662,704,96544836,Nick Bhattacharyya & Assoc,8800 Highway 7 Ste 328,,Minneapolis,MN,55426,USA,9529450719,,https://www.finduslocal.com/insurance-agentbroker-management-consulting-services/minnesota/minneapolis/bhattacharyya-nick-associate_8800-highway-7-ste-328/,20080-000,Insurance Services,,,False,A+,100.0,,,False,Micro-small,False,7/1/2020 4:26,Search
1663,704,96544623,Gaylord Hub Publishing CO,234 4th St,,Gaylord,MN,55334,USA,5072372476,,https://www.gaylordhub.com/,30352-000,Lithographers,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,3/16/2022 8:53,Search
1664,704,96544476,Light Water Corporation,7193 Amberwood Ln,,Savage,MN,55378,USA,9524408359,,https://www.loc8nearme.com/minnesota/savage/light-water-corporation/3285150/,50173-000,Computers - Dealers,12/9/1996 0:00,10/16/2019 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/17/2022 7:54,Search
1665,704,96544368,Jbm Distributing,3360 220th St W,,Farmington,MN,55024,USA,6514606466,,https://www.yellowpages.com/farmington-mn/mip/jbm-distributing-463942774,80010-000,Advertising Specialties,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,6/16/2022 8:34,Search
1666,704,96544894,Mc Henrys Custom Furn & Cbnts,3329 Florida Ave N,,Minneapolis,MN,55427,USA,7632052131,,https://www.facebook.com/McHenrysCFC/,80509-000,Office Furniture & Equipment,4/30/2014 0:00,,False,C+,77.0,1.0,0.0,False,Micro-small,False,6/10/2022 8:24,Search
1667,704,96545194,Bambas African Hair Braiding,1312 1/2 7th St SW,,Rochester,MN,55902,USA,5072084544,,https://www.manta.com/c/mt4n4gh/bambas-african-hair-braiding,60134-000,Beauty Salons,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,2/22/2021 3:55,Search
1668,704,96544770,Jorgensen Woods Inc,12762 Polk St NE,,Minneapolis,MN,55434,USA,7637559768,,https://furniturestoresusa.com/jorgensen-woods-inc-minneapolis-mn,50291-000,Furniture - Retail,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/21/2021 3:53,Search
1669,704,96544218,Kirsten M Dawson,3558 Siems CT,,Saint Paul,MN,55112,USA,6516366836,,https://www.linkedin.com/in/kirsten-dawson-8a60b13a,60172-100,Coaching - Business,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/21/2021 3:53,Search
1670,704,96544811,"LA Mont, Robert",2435 Barton Ave NW,,Buffalo,MN,55313,USA,7636823790,,https://buffalonews.com/news/inmate-convicted-of-robbing-and-shooting-teen-in-1994/article_d3dadab1-66ad-55fb-95ce-3660a8cc8174.html,60729-102,Real Estate Agents,,,False,A+,100.0,,,False,Micro-small,False,7/1/2020 4:26,Search
1671,704,96544074,Richardson Properties,4230 Oakview Ln N,,Minneapolis,MN,55442,USA,7635591910,,https://sr-re.com/,60729-102,Real Estate Agents,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,4/21/2022 8:28,Search
1672,704,96544694,"Hansen, Brian",1309 State St N,,Waseca,MN,56093,USA,5078354716,,https://www.edwardjones.com/us-en/financial-advisor/b-hansen?y_source=1_OTY0NDM0LTcxNS1sb2NhdGlvbi53ZWJzaXRl,20045-000,Investment Advisory Service,,,False,A+,100.0,,,False,Micro-small,False,2/12/2021 4:07,Search
1673,704,96544801,Kellogg Public Works,100 N Sheppard St,,Kellogg,MN,55945,USA,5077674870,,https://kellogg.id.gov/public-works/,10121-000,Road Building Contractors,4/30/2014 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/21/2021 3:53,Search
1674,704,96544499,"Soto Gri, Miria",4705 Cedar Ave S,,Minneapolis,MN,55407,USA,6127288807,,https://www.yellowpages.com/minneapolis-mn/mip/soto-gri-miria-474008218,60729-102,Real Estate Agents,4/30/2014 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,12/19/2018 5:03,Search
1675,704,96544823,"Loving, Raymond J",1270 Northland Dr Ste 165,,Saint Paul,MN,55120,USA,6519050606,,https://www.dnb.com/business-directory/company-profiles.raymond_j_loving.0204c5683982c09afc4f623df991d63b.html,20045-000,Investment Advisory Service,,,False,A+,100.0,,,False,Micro-small,False,1/27/2021 4:41,Search
1676,704,96545091,ReMax Realty,4342 15th Ave S,,Fargo,ND,58103,USA,7013062643,,https://www.remax.com/homes-for-sale/nd/fargo/city/3825700,60729-102,Real Estate Agents,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/13/2022 8:18,Search
1677,704,96544438,Kilbjourne Inc,14918 Crown Dr,,Minnetonka,MN,55345,USA,9524758028,,https://www.kk-awards.com/,60729-102,Real Estate Agents,,,False,A+,100.0,1.0,,False,Micro-small,False,3/3/2022 9:50,Search
1678,704,96544658,RLW Properties Llc,1740 Robert St S,,Saint Paul,MN,55118,USA,6514555200,,https://www.allbiz.com/business/rlw-properties-llc_26,60729-102,Real Estate Agents,4/12/2011 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,3/19/2022 8:30,Search
1679,704,96544095,S W Fitch Construction,5816 Upper 183rd St W,,Farmington,MN,55024,USA,6514632907,,http://www.fitchconstruction.com/,10035-000,Contractors - General,4/30/2014 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,1/31/2021 3:59,Search
1680,704,96544719,Sterling Catering & Events,1342 Grand Ave,,Saint Paul,MN,55105,USA,6513954008,,https://www.sterlingcateringmn.com/,50544-000,Restaurants,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/22/2022 8:18,Search
1681,704,96544804,"Klinge, Theresa K OD",7450 France Ave S Ste 100,,Edina,MN,55435,USA,9528318811,,https://www.healthcare4ppl.com/physician/minnesota/edina/theresa-k-klinge-1710953161.html,60629-000,Optometrists,,,False,A+,100.0,,,False,Micro-small,False,7/1/2020 4:26,Search
1682,704,96544154,Haven in Waconia,508 Industrial Blvd,,Waconia,MN,55387,USA,9524426227,,http://havenchemicalhealth.com/,60033-000,Alcoholism Info & Treatment Centers,,,False,A+,100.0,,,False,Micro-small,False,7/7/2020 4:07,Search
1683,704,96544628,Gupta Visas,2576 Kenzie Ter,,Minneapolis,MN,55418,USA,6125455868,,https://www.yellowpages.com/minneapolis-mn/mip/gupta-visas-474008782,60658-000,Photographers - Portrait,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,9/10/2021 4:01,Search
1684,704,96544537,Tacheny's Collision Ctr,219 4th Ave S,,Pease,MN,56363,USA,3203694900,,https://www.chaneyscollision.com/,60094-000,Auto Body Repair & Painting,,,False,A+,100.0,1.0,,False,Micro-small,False,5/20/2022 8:11,Search
1685,704,96545292,Bobiam Artisitc Streetwear,2919 Hennepin Ave,,Minneapolis,MN,55408,USA,6123547476,,http://www.studiiyo23.com/,55093-000,Clothing - Retail,12/7/2010 0:00,9/4/2019 0:00,False,NR,0.0,,0.0,False,Micro-small,False,9/5/2019 4:19,Search
1686,704,96544522,Sbd Environmental,10182 Trotters Path,,Eden Prairie,MN,55347,USA,9529410686,,https://www.linkedin.com/company/sbd-environmental,80678-000,Spill Control Equipment & Materials,,,False,A+,100.0,,,False,Micro-small,False,7/2/2020 4:06,Search
1687,704,96544288,Tilt Photo,2443 Nevada Ave N,,Minneapolis,MN,55427,USA,7634501120,,https://www.tilt-photo.com/,60657-000,Photographers - Commercial,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/1/2021 4:53,Search
1688,704,96544029,Priority Technologies LLC,162 Pennsylvania Ave W,,Saint Paul,MN,55103,USA,6512928324,,https://www.showmelocal.com/profile.aspx?bid=18809238,60245-000,Computers - Service & Repair,4/30/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,8/9/2022 8:29,Search
1689,704,96544400,Hospitality Design Resource,4848 Ewing Ave S,,Minneapolis,MN,55410,USA,6129206204,,https://www.yellowpages.com/minneapolis-mn/mip/hospitality-design-resource-463987963,60470-000,Interior Decorators & Designers,,,False,A+,100.0,,,False,Micro-small,False,7/3/2020 4:12,Search
1690,704,96544381,Jrl Construction Inc,25903 16th St W,,Zimmerman,MN,55398,USA,7632380765,,https://opencorporates.com/companies/us_mn/6ac415a1-8bd4-e011-a886-001ec94ffe7f,85313-000,Contractor - Industrial,,8/9/2018 0:00,False,NR,0.0,1.0,,False,Micro-small,False,10/9/2021 4:04,Search
1691,704,96544232,J M P Construction,2014 3rd Ave S,,Fargo,ND,58103,USA,7013675763,,https://www.manta.com/c/mbnbr8c/j-m-p-construction,10035-000,Contractors - General,,,False,A+,100.0,1.0,,False,Micro-small,False,11/2/2021 3:51,Search
1692,704,96544437,Kickhafer Consulting Service,5170 Greenwood Cir,,Excelsior,MN,55331,USA,9524700923,,https://www.dnb.com/business-directory/company-profiles.kickhafer_consulting_services_incorpora.ec3edf16374a5c446bb9ba625182ee28.html,60533-000,Management Consultants,4/30/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/15/2021 4:11,Search
