,Unnamed: 0,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code,manually_checked
64,1664,704,1000003699,Optimal REO Solutions,7825 Washington Ave,,Eden Prairie,MN,55439.0,,8005489765.0,,https://www.scampulse.com/reo-solutions-reviews,85363-000,Online Social Media/Networking,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2/9/23 9:12,Search,200,
65,1665,704,1000000038,Lakeside Lawn & Landscape,9166 Schaller Rd,,Pequot Lakes,MN,56472.0,USA,2185436726.0,,https://lakesidelandscapeinc.com/,00155-000,Landscape Contractors,1/1/88 0:00,,False,NR,0.0,15.0,0.0,False,Micro-small,False,8/23/22 8:27,Search,200,
66,1666,704,1000000176,Lakeland Electric Inc.,1312 Mckay Dr NE,,Ham Lake,MN,55304.0,USA,7632454346.0,,https://lakelandelec.com/,10049-000,Electricians,5/6/14 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,4/16/22 8:14,Search,200,
67,1667,704,1000001877,"Tanner Johnson Custom Builders, LLC",PO Box 102,,Pine River,MN,56474.0,USA,2188206761.0,,https://opencorporates.com/companies/us_mn/9d24e172-c00a-e511-b14d-001ec94ffe7f,10035-000,Contractors - General,6/4/15 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,6/4/22 8:45,Search,200,
68,1668,704,1000001856,"Scott James Homes, LLC",7300 Hudson Blvd N Ste 200,,Landfall Vlg,MN,55128.0,USA,7639540124.0,,https://www.co.washington.mn.us/Archive.aspx?ADID=1136,10035-000,Contractors - General,4/7/15 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,6/4/22 8:45,Search,200,
69,1669,704,1000005423,Gene Dornink Carpentry LLC,74427 170th Ave,,Hayfield,MN,55940.0,,5072068449.0,,https://dev.austincoc.com/list/member/gene-dornink-carpentry-llc-12487.htm,10019-000,Carpenters,2/12/10 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2/9/23 9:12,Search,200,
70,1670,704,1000003599,Papa Murphy's Take and Bake,1845 Highway 59 S,,Thief Rvr Fls,MN,56701.0,USA,2186835129.0,,https://locations.papamurphys.com/mn/thief-river-falls/1845-hwy-59-south,50502-000,Pizza ,,,False,NR,0.0,,0.0,False,Micro-small,False,1/29/20 6:33,Search,200,
71,1671,704,1000001971,Mec Store,101 4th Ave NE,,Mandaree,ND,58757.0,USA,7017593609.0,,https://www.yellowpages.com/mandaree-nd/mip/mec-store-535053012,50567-000,Service Stations - Gasoline & Oil,1/1/05 0:00,,False,NR,0.0,7.0,0.0,False,Micro-small,False,1/30/23 8:33,Search,200,
72,1672,704,1000006454,Byrnes Cleaning Inc,9526 172nd Ave Se,,Becker,MN,55308.0,USA,6128125019.0,,https://clustrmaps.com/a/7hrib/,66002-000,Cleaning Services,8/28/13 0:00,5/5/21 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,7/12/22 8:33,Search,200,
73,1673,704,1000001486,Northwest Glass & Service,PO Box 505,,Pelican Rapids,MN,56572.0,USA,2188634442.0,,https://www.yellowpages.com/pelican-rapids-mn/mip/northwest-glass-services-470121013,50476-000,Paint - Retail,1/1/05 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/31/23 8:46,Search,200,
74,1674,704,1000003047,Tow Time,23501 Capella St Ne,,Minneapolis,MN,55408.0,USA,6125011815.0,,https://towing-companies.cmac.ws/tow-time-inc/47850/,60103-000,Auto Repair & Service,1/1/08 0:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,1/29/23 8:36,Search,200,
75,1675,704,1000005978,David R Savage Llc,18829 146Th St NW,,Elk River,MN,55330.0,USA,6126853147.0,,https://www.bizapedia.com/mn/david-r-savage-llc.html,10035-000,Contractors - General,4/15/09 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/20/22 8:37,Search,200,
76,1676,704,1000005270,Heitkamp Properties LLC,4530 Palmgren Ln NE,,Saint Michael,MN,55376.0,USA,6123216949.0,,https://www.bizapedia.com/mn/heitkamp-properties-llc.html,60857-000,Tax Return Preparation,4/16/09 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/12/20 3:57,Search,200,
77,1677,704,1000006013,Peace of Mind Home Inspection,486 Victoria St S,,Saint Paul,MN,55102.0,USA,6512246415.0,,https://mnhomeinspections.com/,60469-000,Home Inspection Service,,11/1/16 0:00,False,NR,0.0,,,False,Micro-small,False,10/29/20 3:52,Search,200,
78,1678,704,1000000061,Olivers Restaurant,12401 Wayzata Blvd,,Hopkins,MN,55305.0,USA,9528769410.0,,https://menulist.menu/restaurants/hopkins/olivers-restaurant-6,50544-000,Restaurants,4/4/16 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,4/13/22 8:07,Search,200,
79,1679,704,1000001928,Discount Mattresses & More,501 N. Main Street ,,Stewartrville,MN,55976.0,USA,5075330360.0,,https://www.yellowpages.com/stewartville-mn/mip/discount-mattresses-more-497269220,10148-100,Retail Stores,6/7/16 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/18/22 9:13,Search,200,
80,1680,704,1000003224,Jerry's Home Upholstery ,5025 Abbott Ave S,,Minneapolis,MN,55410.0,USA,6129227572.0,,https://jerrysupholsterymn.com/,50693-000,Upholstery Fabrics - Retail,7/20/16 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,3/17/21 4:44,Search,200,
81,1681,704,1000006310,3c Sons Remodeling,7520 Autumn Chace Dr,,Minneapolis,MN,55438.0,USA,9524578744.0,,https://start.cortera.com/company/research/k4j0qzr6j/3c-sons-remodeling/,10035-000,Contractors - General,10/17/16 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,8/11/22 8:30,Search,200,
82,1682,704,1000005855,Clearview Construction Services Inc,1111 2nd St S,,Cold Spring,MN,56320.0,USA,,,https://www.facebook.com/ClearviewConstructionServices/,10035-000,Contractors - General,,4/30/18 0:00,False,NR,0.0,1.0,,False,Micro-small,False,5/4/21 4:06,Search,200,
83,1683,704,1000003424,Sweet Perfections LLC,477 W 5th St,,Winona,MN,55987.0,USA,5074505272.0,,https://www.sweetperfections.com/,50052-000,Bakers - Retail,6/26/14 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/24/22 8:49,Search,200,
84,1684,704,1000005753,Dan Hanson Installation LLC,102 S Central Ave,,Dalton,MN,56324.0,USA,2187708895.0,,https://www.merchantcircle.com/dan-hanson-installation-ashby-mn,10177-000,Construction & Remodeling Services,1/15/09 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/30/22 8:57,Search,200,
85,1685,704,1000004626,Carrington Homes LLC,PO Box 169,,Cedar,MN,55011.0,USA,7634444566.0,,https://www.houzz.com/professionals/home-builders/carrington-homes-llc-pfvwus-pf~975724870,10078-000,Home Builders,1/10/08 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2/7/23 9:00,Search,200,
86,1686,704,1000003266,American Family Insurance- Cokato,220 Broadway Ave S,,Cokato,MN,55321.0,USA,3202865556.0,,https://www.amfam.com/agents/minnesota/cokato/robert-swendra,20028-000,Insurance - Homeowners,3/1/96 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/25/22 8:10,Search,200,
87,1687,704,1000004530,Bill&#39;s Auto,8810 Excelsior Blvd,,Hopkins,MN,55343.0,USA,9524260851.0,,http://www.billsservicegarage.com/,60107-700,Auto Repair - Maintenance,1/14/14 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/27/23 9:09,Search,200,
88,1688,704,1000005656,Dan Barrett and Associates LLC,4015 Yates Ave N,,Minneapolis,MN,55422.0,USA,6122452882.0,,https://opencorporates.com/companies/us_mn/9019f90f-88d4-e011-a886-001ec94ffe7f,60075-000,Attorneys & Lawyers,3/25/04 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/26/22 8:45,Search,200,
89,1689,704,1000005039,BR Builders LLC,1004 S Darling Dr NW,,Alexandria,MN,56308.0,USA,3202963750.0,,https://www.houzz.com/professionals/home-builders/br-builders-llc-pfvwus-pf~2083027809,10177-000,Construction & Remodeling Services,6/17/14 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/31/23 8:46,Search,200,
90,1690,704,1000005880,Dave Kuik Construction Inc,12305 110th St,,Edgerton,MN,56128.0,USA,5074435681.0,,https://opencorporates.com/companies/us_mn/fd60b03d-93d4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,3/31/09 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/17/20 4:01,Search,200,
91,1691,704,1000005445,"Inriched Flooring, LLC",709 118th Ave NE,,Blaine,MN,55434.0,USA,7637423093.0,,https://villagefloor.com/,85366-000,Contractors - Flooring,7/21/09 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/26/22 8:45,Search,200,
92,1692,704,1000001518,Legal Service-north Dakota,345 Main St,,New Town,ND,58763.0,USA,7016274719.0,,http://www.legalassist.org/,60075-000,Attorneys & Lawyers,1/1/89 0:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,1/31/23 8:46,Search,200,
93,1693,704,1000003240,Cokato Apartments,440 2nd Str N,,Cokato,MN,55321.0,USA,3202862758.0,,https://www.smrrental.com/property/cokato-apartments-building-3/,60042-000,Apartments,8/8/77 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2/7/23 14:31,Search,200,
94,1694,704,1000003060,Winona Shores Ofc,1010 Lark St,,Alexandria,MN,56308.0,USA,3207631120.0,,https://www.apartments.com/winona-shores-alexandria-mn/6ykw7bt/,60042-000,Apartments,1/1/08 0:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,1/29/23 8:37,Search,200,
95,1695,704,1000005054,Brent Hagan Construction Inc,18429 Cty Rd 1,,Spring Valley,MN,55975.0,USA,5076577680.0,,https://www.dandb.com/businessdirectory/brenthaganconstruction-springvalley-mn-5754675.html,10177-000,Construction & Remodeling Services,3/22/93 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/24/23 8:58,Search,200,
96,1696,704,1000004973,Oak Terrace Estates,1618 Marion Rd SE Trlr 175,,Rochester,MN,55904.0,USA,5072898206.0,,https://www.facebook.com/oakterraceparksidemhp/,20061-000,Real Estate Developers,1/1/96 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/16/22 8:14,Search,200,
97,1697,704,1000006594,Briggs Contracting LLC,8268 Rhode Island Ave S,,Minneapolis,MN,55438.0,USA,9528291860.0,,https://www.houzz.com/professionals/general-contractors/briggs-contracting-llc-pfvwus-pf~916354572,10035-000,Contractors - General,1/1/91 0:00,12/9/19 0:00,False,NR,0.0,2.0,,False,Micro-small,False,12/12/22 9:00,Search,200,
98,1698,704,1000001563,Natural Impressions Photo,33 Main St,,Hazen,ND,58545.0,USA,7017485656.0,,https://www.facebook.com/NaturalImpressionsPhotographybyJustine/,60658-000,Photographers - Portrait,1/1/06 0:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2/1/20 4:31,Search,200,
99,1699,704,1000002410,Helping Angels Home Care,2219 Oakland Ave #111,,Minneapolis,MN,55404.0,USA,6122598570.0,,https://helpingangelshomecare.com/,60441-000,Home Health Services,6/28/10 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/15/21 4:25,Search,200,
100,1700,704,1000005773,Clayton Scheibel Construction Co.,18951 Riverbluff Dr,,New Ulm,MN,56073.0,USA,5073826456.0,,https://opencorporates.com/companies/us_mn/931b4978-b6d4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,8/14/02 0:00,1/7/20 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/9/23 8:32,Search,200,
101,1701,704,1000003807,Pine Ridge Homes Inc,1509 14th St,,Cloquet,MN,55720.0,USA,2188791257.0,,https://pineridgehomes.org/,10035-000,Contractors - General,1/1/02 0:00,,False,NR,0.0,6.0,0.0,False,Micro-small,False,1/28/23 8:48,Search,200,
102,1702,704,1000003722,Adams Electric,49804 Thorn Apple Rd,,Aldrich,MN,56434.0,USA,2184455368.0,,https://electronic-system.info/company-adams-electric-in-aldrich-mn-104521,70544-000,Electric Companies,1/1/05 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/28/23 8:48,Search,200,
103,1703,704,1000005053,"Brennan Properties, LLC",15680 Fish Point Rd SE,,Prior Lake,MN,55372.0,USA,6126164447.0,,https://opencorporates.com/companies/us_mn/9e6da3ce-b4d4-e011-a886-001ec94ffe7f,60732-000,Property Management,3/28/03 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/20/22 8:57,Search,200,
104,1704,704,1000003212,Peepers Distinctive Eyewear,12390 Sherburne Ave,,Becker,MN,55308.0,USA,7632615444.0,,https://www.eyeglasses.com/eye-doctors/minnesota/becker/peepers-distinctive-eye-we/,50467-000,Optical Goods - Retail,1/1/97 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/31/20 4:26,Search,200,
105,1705,704,1000003015,R H Lodge,48663 Xenon Rd,,Villard,MN,56385.0,USA,3203520223.0,,https://m.facebook.com/profile.php?id=116125851741804,60447-000,Hotels,1/1/07 0:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,12/16/22 9:11,Search,200,
106,1706,704,1000000140,InterState Delivery,395 John Ireland Blvd,,Saint Paul,MN,55155.0,USA,3344527730.0,,https://www.interstatedriving.com/contact-us,70542-000,Delivery Service,4/12/16 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2/2/23 8:52,Search,200,
107,1707,704,1000004766,Gypsy K Consignment,2578 Bridge Ave,,Albert Lea,MN,56007.0,USA,5074732117.0,,https://www.facebook.com/GypsyKConsignment/,50159-000,Clothes - Consignment & Resale,1/21/14 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/17/20 4:01,Search,200,
108,1708,704,1000005596,Trustworthy Hardware,203 Valley Green Sq,,Le Sueur,MN,56058.0,USA,5076652267.0,,https://locations.ups.com/us/en/mn/lesueur/authorized-shipping-provider-162383.html,50333-000,Hardware - Retail,8/12/16 0:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,9/20/20 3:56,Search,200,
109,1709,704,1000005517,The Original Grass Kings LLC,6944 Pillsbury Ave,,Edina,MN,55423.0,USA,6125015318.0,,https://opencorporates.com/companies/us_mn/46cf8b91-86d4-e011-a886-001ec94ffe7f,70605-000,Snow Removal Service,7/7/11 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,12/28/19 4:25,Search,200,
110,1710,704,1000005771,Cafe 75,518 Atlantic ave,,Kennedy,MN,56733.0,USA,7017742500.0,,https://restaurantguru.com/Cafe-75-Kennedy-3,50544-000,Restaurants,9/26/16 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,2/28/21 3:59,Search,200,
111,1711,704,1000005026,Biersch Brothers Construction,1911 245th St,,Saint Augusta,MN,56301.0,USA,3209800553.0,,https://bierschbros.com/,10035-000,Contractors - General,11/8/05 0:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,12/20/22 8:57,Search,200,
112,1712,704,1000001693,Hegstad Furniture Appl & Floor,24 N Main St,,Tioga,ND,58852.0,USA,7016642845.0,,http://retailflooringstores.com/shop/store.asp?CompanyID=113480,50291-000,Furniture - Retail,1/1/05 0:00,10/22/19 0:00,False,NR,0.0,3.0,,False,Micro-small,False,10/23/19 8:25,Search,200,
113,1713,704,1000003720,Legends ,11 4th Street SE,,Rochester ,MN,55904.0,USA,5074241896.0,,https://www.medcitybeat.com/news-blog/2021/legends-bar-is-closing-its-doors-for-good,50544-000,Restaurants,6/14/13 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/22/22 8:45,Search,200,
114,1714,704,1000001615,Aalfs Construction LLC,4030 30th Ave SW,,Montevideo,MN,56265.0,USA,3202265238.0,,https://opencorporates.com/companies/us_mn/577a6e51-67ac-e211-82ac-001ec94ffe7f,10035-000,Contractors - General,4/23/13 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/13/20 4:00,Search,200,
115,1715,704,1000002914,First Avenue Salon,528 1st Ave,,Westbrook,MN,56183.0,USA,5072746313.0,,https://cityofwestbrookmn.com/directory-business_lis/listing/first-avenue-salon/,60134-000,Beauty Salons,1/1/93 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/31/20 4:26,Search,200,
116,1716,704,1000005012,Diversified Property Services LLC,530 3rd St NE Apt 202,,Saint Cloud,MN,56304.0,USA,,,https://diversifiedpropertysvcs.com/,61100-000,Real Estate Services,5/12/11 0:00,5/14/18 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,5/18/21 4:06,Search,200,
117,1717,704,1000002985,Kneading Hands Massage,801 Lowery Ave,,Belgrade,MN,56312.0,USA,3202543349.0,,https://www.dandb.com/businessdirectory/kneadinghandsmassage-belgrade-mn-807158.html,60543-000,Massage Therapists,9/24/09 0:00,10/24/19 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/25/19 4:28,Search,200,
118,1718,704,1000002287,"Wireless Ronin Technologies, Inc.",5929 Baker Rd Ste 475,,Minnetonka,MN,55345.0,USA,9525643500.0,,https://www.prnewswire.com/news-releases/creative-realities-and-wireless-ronin-technologies-announce-closing-of-merger-272150451.html,60538-000,Marketing Consultants,6/27/16 0:00,1/1/19 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/7/22 14:14,Search,200,
119,1719,704,1000002114,Kevin's Body Shop,620 Eastvold Ave,,Ortonville,MN,56278.0,USA,3208393066.0,,https://vymaps.com/US/Kevin-S-Body-Shop-T840271000325874/,60094-000,Auto Body Repair & Painting,1/1/84 0:00,6/20/16 0:00,False,NR,0.0,1.0,,False,Micro-small,False,6/24/19 4:06,Search,200,
120,1720,704,1000006495," Schmitty's Plumbing, Heating & Sheetmetal, Inc.",942 11th Ave S,,Wahpeton,ND,58075.0,USA,7016426574.0,,https://business.wahpetonbreckenridgechamber.com/list/member/schmitty-s-plumbing-heating-sheetmetal-inc-1386,10113-300,Plumbing - Renovation & Repair ,3/5/98 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,7/9/21 4:06,Search,200,
121,1721,704,1000006724,Blue Note of Winsted,PO Box 847,310 3rd St. S.,Winsted,MN,55395.0,USA,3204852303.0,,http://www.bluenoteballroom.com/,50138-000,Caterers,10/24/95 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,3/20/20 3:52,Search,200,
122,1722,704,1000003938,Namar Publishing LLC,1865 Buerkle Rd,,Dellwood,MN,55110.0,USA,6513519143.0,,https://opencorporates.com/companies/us_mn/41e49994-f69d-e111-afc0-001ec94ffe7f,30544-000,Publishers - Directory & Guide,5/14/12 0:00,3/15/16 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,3/18/19 3:58,Search,200,
123,1723,704,1000004537,Perfect Cleaners & Launderers,14605 County Road 11,,Burnsville,MN,55337.0,USA,9524323552.0,,https://www.showmelocal.com/profile.aspx?bid=1104939,60214-000,Dry Cleaners,1/1/00 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/17/21 4:33,Search,200,
124,1724,704,1000001710,Harding's Towing,7438 State Highway 55 NW,,Maple Lake,MN,55358.0,USA,3209635865.0,,https://m.facebook.com/pages/category/Towing-Service/Hardings-Towing-Inc-1581607835475016/,60103-000,Auto Repair & Service,3/21/02 0:00,11/1/19 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/25/20 4:57,Search,200,
125,1725,704,1000005834,Creative Home Enhancements LLC,8701 3rd Ave S,,Minneapolis,MN,55420.0,USA,6125083839.0,,https://opencorporates.com/companies/us_mn/8a033158-8fd4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,3/19/07 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2/23/21 4:07,Search,200,
126,1726,704,1000005263,Affiliated Home Services Inc. ,12806 Ranch Rd NW,,Elk River,MN,55330.0,USA,7634418490.0,,http://www.affiliatedhomehealth.com/,10078-000,Home Builders,4/12/95 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/20/22 8:36,Search,200,
127,1727,704,1000006236,"Al Larson & Sons Plumbing & Heating, Inc.",308 Saint Anthony St S,,Preston,MN,55965.0,USA,5077652405.0,,https://www.prestonmnchamber.com/directory/al-larson-sons-ph/,10113-000,Plumbers,4/6/94 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/3/23 8:39,Search,200,
128,1728,704,1000001840,Tasto Lawn and Dock Service,207 Holmes Ave,,Brandon,MN,56315.0,USA,3208081111.0,,https://www.echopress.com/news/1028477-assumed-name-tasto-lawn-and-dock-service,00155-000,Landscape Contractors,1/1/07 0:00,6/3/16 0:00,False,NR,0.0,1.0,,False,Micro-small,False,11/24/20 4:02,Search,200,
129,1729,704,1000000022,Klein Lawn Care,14268 Underclift St NW,,Andover,MN,55304.0,USA,7635670493.0,,https://business.google.com/website/klein-lawn-care-snow-plowing/posts/5202964928957393543,00157-000,Lawn Maintenance,8/12/09 0:00,10/14/19 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/11/20 4:12,Search,200,
130,1730,704,1000004866,Frank Madden & Assoc,505 US-169 Frontage Rd # 295,,Minneapolis,MN,55441.0,USA,7635452525.0,,https://www.lawyers.com/minneapolis/minnesota/frank-madden-and-associates-757899-f/,60075-000,Attorneys & Lawyers,1/1/87 0:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,11/23/22 9:43,Search,200,
