,Unnamed: 0,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code,manually_checked
19,1619,704,1000002834,Paul Volstad Accounting,10700 Highway 55 Ste 225,,Minneapolis,MN,55441,USA,7635531875,,https://www.accounting8.com/Accountant/Paul-S-Volstad-Paul-Volstad-Accounting-Mayer-MN-8539209.htm,60005-000,Accountants,6/29/2010 0:00,,FALSE,NR,0,5,0,FALSE,Micro-small,FALSE,1/29/2023 8:36,Search,200,0
20,1620,704,1000004361,Power Transmission,2930 W Superior St,,Duluth,MN,55806,USA,2186244876,,"https://duluthmncoc.weblinkconnect.com/Truck-Repair-Service/Power-Transmission,-Inc-702",30524-000,Power Transmission Equipment,1/7/1980 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/4/2022 9:03,Search,200,0
21,1621,704,1000005531,Gohman Brothers Lawn & Snow,16572 Sycamore Street NW,,Andover,MN,55304,USA,7637679345,,https://www.truckdrivingjobs.com/companies/55008168f5e62a5ba7e11760,70605-000,Snow Removal Service,6/13/1994 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,11/17/2022 9:21,Search,200,1
22,1622,704,1000005913,Thor's Hammer LLC,1300 Parkview Ct,,Chaska,MN,55318,USA,9529136279,,https://opencorporates.com/companies/us_mn/eda9f970-95d4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,3/16/2010 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,10/22/2021 3:45,Search,200,0
23,1623,704,1000001799,L A Rossman Distributing Inc,1902 Park Ave S,,Park Rapids,MN,56470,USA,2187323276,,https://business.parkrapids.com/list/member/l-a-rossman-distributing-inc-2424,10182-000,Heating & Air Conditioning,1/1/1984 0:00,,FALSE,A+,100,4,0,FALSE,Micro-small,FALSE,10/14/2020 4:45,Search,200,0
24,1624,704,1000004899,NRG Auto Repair,15650 Heille Ridge Ln,,Detroit Lakes,MN,56501,USA,2188472202,,https://locations.autovalue.com/mn/detroit-lakes/496573/,60107-700,Auto Repair - Maintenance,4/4/1997 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/20/2022 8:57,Search,200,1
25,1625,704,1000000145,3-D Lawn Care LLC,35628 710th St,,Round Lake,MN,56167,USA,5073606084,,https://m.facebook.com/people/3D-Lawncare/100064703209012/,50388-000,Lawn Mowers,11/20/2014 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,2/2/2023 8:52,Search,200,0
26,1626,704,1000006329,Agri News,18 se 1st ave,,Rochester,MN,55904,USA,8005331727,,https://www.postbulletin.com/news/agri-news-will-merge-with-sister-paper-agweek,60608-000,News Service,5/7/1981 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,4/12/2022 9:15,Search,200,0
27,1627,704,1000003010,Pine Country Carpet & Cabinets,19389 Us 71,,Park Rapids,MN,56470,USA,2182372340,,https://local.echopress.com/park-rapids-mn/pine-country-carpet-and-cabinets-218-237-2340,50133-000,Carpet & Rug Dealers - New,1/1/2002 0:00,,FALSE,NR,0,4,0,FALSE,Micro-small,FALSE,1/29/2023 8:36,Search,200,0
28,1628,704,1000004203,Roers Family Bakery,430 Broadway St,,Alexandria,MN,56308,USA,3207634741,,https://www.menupix.com/minnesota/restaurants/250668699/Roers-Family-Bakery-Alexandria-MN,50052-000,Bakers - Retail,1/1/1984 0:00,,FALSE,NR,0,8,0,FALSE,Micro-small,FALSE,1/27/2023 9:08,Search,200,0
29,1629,704,1000002456,Randys Mobile Marine & ATV Repair,1520 Highway 5 NW,,Westhope,ND,58793,USA,7018376245,,https://m.facebook.com/people/Randys-Mobile-Marine/100054358969048/,30050-000,Boat Repair,11/22/2016 0:00,12/5/2016 0:00,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,8/13/2021 4:18,Search,200,0
30,1630,704,1000003080,Team Liquor,19 S 7th St,Nicollet Mall,Minneapolis,MN,55402,USA,6123759487,,https://www.bizjournals.com/twincities/news/2018/01/02/team-liquor-store-closes-in-downtown-minneapolis.html,50399-000,Liquor Stores,2/29/2008 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,10/18/2022 8:16,Search,200,0
31,1631,704,1000002835,Gallery Stillwater,324 Main St S Ste 6,,Stillwater,MN,55082,USA,6514302620,,https://artguildgallery.com/,55093-000,Clothing - Retail,3/18/1988 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,7/21/2017 3:49,Search,200,1
32,1632,704,1000001514,Monticello Bait & Tackle,1213 Highway 25 S,,Monticello,MN,55362,USA,7632951187,,https://www.yellowpages.com/monticello-mn/bait-shop,50608-000,Sporting Goods - Retail,1/1/2009 0:00,5/13/2016 0:00,FALSE,NR,0,6,,FALSE,Micro-small,FALSE,5/20/2019 4:18,Search,200,0
33,1633,704,1000002126,Rube&#39;s Barber & Hair Styling,104 Front St S,,Barnesville,MN,56514,USA,2183542237,,https://www.barbershops.net/barbers/15968/rubes-barber-and-hair-styling/,60125-000,Barbers,1/1/1984 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/30/2023 8:34,Search,200,0
34,1634,704,1000002981,John&#39;s Auto Repair,211 Main Ave W,,Winsted,MN,55395,USA,3204854321,,https://www.loc8nearme.com/minnesota/winsted/johns-auto-repair/4322058/,60103-000,Auto Repair & Service,1/1/1992 0:00,,FALSE,NR,0,2,0,FALSE,Micro-small,FALSE,1/29/2023 8:36,Search,200,0
35,1635,704,1000000005,Karja Construction,2781 62nd St Nw,,Maple Lake,MN,55358,USA,6129681882,,https://www.buildzoom.com/contractor/karja-construction-inc,10177-000,Construction & Remodeling Services,1/1/2001 0:00,,FALSE,NR,0,3,0,FALSE,Micro-small,FALSE,1/31/2023 8:46,Search,200,0
36,1636,704,1000000069,Digi Labs,294 Grove Ln E,,Wayzata,MN,55391,USA,,,https://digi-labs.business.site/,30567-000,Robots,4/5/2016 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,2/12/2022 9:24,Search,200,1
37,1637,704,1000001310,Nathan L. Egge Painting LLC,1009 9th Ave N,,Princeton,MN,55371,USA,7633895160,,https://clustrmaps.com/amp/person/Egge-97sh92,10095-000,Painting Contractors,4/10/2009 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,11/20/2022 8:59,Search,200,0
38,1638,704,1000004811,Tic Toc Digital Printing Plus,2401 Myers Rd,,Albert Lea,MN,56007,USA,5073732663,,https://business.albertlea.org/list/member/tic-toc-digital-printing-plus-albert-lea-3927,30531-100,Image & Graphics Printing,8/4/2005 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,11/8/2022 9:19,Search,200,0
39,1639,704,1000005501,Lensing Insurance,325 W Main St,,Arlington,MN,55307,USA,5079645565,,https://www.progressiveagent.com/local-agent/minnesota/arlington/lensing-insurance-agency-inc/,20021-000,Insurance - Auto,10/23/1978 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,3/5/2021 4:00,Search,200,0
40,1640,704,1000006008,P K Building Services Inc,10315 96th Ave N,,Maple Grove,MN,55369,USA,7634243136,,https://www.facebook.com/PKPropertyServicesLLC/,60478-000,Janitor Service,9/12/1997 0:00,,FALSE,NR,0,3,0,FALSE,Micro-small,FALSE,1/24/2023 8:58,Search,200,0
41,1641,704,1000001789,Tree Works,1605 7th St,,Saint Paul,MN,55110,USA,6514264560,,https://www.stpaul.gov/departments/parks-and-recreation/natural-resources/forestry/boulevard-tree-permit/licensed-tree,00219-000,Tree Service,6/23/2004 0:00,,FALSE,NR,0,2,0,FALSE,Micro-small,FALSE,1/30/2023 8:33,Search,200,0
42,1642,704,1000005092,C.A.P. Renovations LLC,660 W 12th St,,Rush City,MN,55069,USA,6127094352,,http://www.caprenovations.com/contact-us.html,10177-000,Construction & Remodeling Services,8/20/2009 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/20/2022 8:57,Search,200,1
43,1643,704,1000004739,Ken Sather Construction,612 10th St,,Dawson,MN,56232,USA,3207692809,,https://opencorporates.com/companies/us_mn/96b1f307-93d4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,1/15/2009 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,2/3/2023 9:12,Search,200,0
44,1644,704,1000002236,9999 Limousine Service,8456 Blazing Star Cir,,Shakopee,MN,55379,USA,6128229999,,https://etilimo.com/,50750-000,Transportation Services,1/1/2008 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/30/2023 8:33,Search,200,0
45,1645,704,1000006647,Drew Design & Management Inc,1917 Greenfield Ln SW,,Rochester,MN,55902,USA,5079901499,,https://start.cortera.com/company/research/k3p2qsl8k/drew-design--management-inc/,10035-000,Contractors - General,8/7/1996 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,6/10/2022 8:24,Search,200,0
46,1646,704,1000005147,Lynn Fishing Tackle,205 Hickory St,,Saint Paul,MN,55115,USA,6516531099,,https://www.bizapedia.com/mn/lynn-fishing-tackle.html,80311-000,Fishing Tackle - Wholesale & Manufacturers,6/24/2014 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/24/2022 8:49,Search,200,0
47,1647,704,1000001446,A + Home Services,3451 Interlachen Dr Ne,,Andover,MN,55304,USA,7634138809,,https://www.heatingandcoolingstore.com/,50403-000,Lumber - Retail,1/1/2005 0:00,,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,6/7/2022 8:10,Search,200,0
48,1648,704,1000000196,Kuck Construction,13917 56th St SE,,Sheldon,ND,58068,USA,7017998915,,https://www.yellowpages.com/sheldon-nd/mip/kuck-construction-469063669,10035-000,Contractors - General,1/1/2007 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,2/2/2023 8:52,Search,200,0
49,1649,704,1000004478,Board by Board ,9745 103rd St. Ct. N. ,,Stillwater,MN,55082,USA,6513435088,,https://www.stillwaterschools.org/our-district/school-board,15058-000,Hardwood Floor Contractors,1/1/2002 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,2/23/2021 4:07,Search,200,0
50,1650,704,1000002949,Grey Eagle Transport Corp,119 Cedar St S,,Grey Eagle,MN,56336,USA,3202853195,,https://www.showmelocal.com/profile.aspx?bid=1176044,50750-000,Transportation Services,,12/10/2019 0:00,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,12/12/2022 9:00,Search,200,0
51,1651,704,1000006426,Ascend Chiropractic,200 E Travelers Trl,,Burnsville,MN,55337,USA,9522294425,,https://orthopedic.io/chiropractic-clinic/ascend-chiropractic-wellness-llc-burnsville-mn/,60205-000,Chiropractors D.C.,1/25/2016 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,11/23/2020 3:56,Search,200,0
52,1652,704,1000006759,"Conzemius Oil, Inc.",513 5th st,PO Box 28,Breckenridge,MN,56520,USA,2186436789,,https://www.bloomberg.com/profile/company/0418887D:US,30432-000,Oils - Petroleum,4/24/1998 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,6/7/2022 8:10,Search,200,0
53,1653,704,1000002016,Lennar Constuction LLC,8524 Packard Ave NE,,Elk River,MN,55330,USA,7635599293,,https://www.newhomesource.com/communities/mn/minneapolis-st.-paul-area/elk-river/builder-lennar-644,10035-000,Contractors - General,8/30/2010 0:00,,FALSE,NR,0,2,0,FALSE,Micro-small,FALSE,4/1/2022 18:59,Search,200,0
54,1654,704,1000001474,"Eagle Construction Company, Inc.",515 9th Avenue NW,,Little Falls,MN,56345,USA,3206325429,,https://eaglecci.net/,10177-000,Construction & Remodeling Services,1/10/1973 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,6/15/2022 9:02,Search,200,1
55,1655,704,1000002087,G Thomas Construction,13750 10th St N,,Stillwater,MN,55082,USA,6514366599,,https://gthomasconstruction.com/,10035-000,Contractors - General,1/1/2008 0:00,,FALSE,NR,0,2,0,FALSE,Micro-small,FALSE,1/30/2023 8:33,Search,200,1
56,1656,704,1000006151,Barry Markus Remodeling Inc,3628 pillsbury Ave S,,Minneapolis,MN,55409,USA,6122722843,,https://www.homeyou.com/barry-markus-remodeling-inc-minneapolis-mn,10177-100,Basement - Remodeling,6/8/2004 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,6/11/2022 8:14,Search,200,0
57,1657,704,1000006223,Cryptid Hair Parlour,2358 Stinson Blvd,,Minneapolis,MN,55418,USA,6123547328,,https://www.cryptidhair.com/,60420-000,Hair Styling and Services,3/21/2016 0:00,,FALSE,A+,99.47,1,0,FALSE,Micro-small,FALSE,1/4/2020 4:16,Search,200,1
58,1658,704,1000005841,Agri-Resources,5621 53rd Ave S,,Fargo,ND,58104,USA,7012773221,,https://agriresources.ag/,00103-000,Agricultural Services,10/17/2000 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/2/2023 8:49,Search,200,1
59,1659,704,1000005785,Advanced Electric Company Inc,4132 Hull Rd,,Hopkins,MN,55305,USA,9529351329,,https://www.whodoyou.com/biz/38942/advanced-electric-co-inc-hopkins-mn,10049-000,Electricians,9/22/1970 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,9/22/2022 8:57,Search,200,0
60,1660,704,1000003466,Scotty's Transmission Repair LLC,3974 State Highway 55 SE,,Buffalo,MN,55313,USA,7634387406,,https://opencorporates.com/companies/us_mn/2832deaa-1cd0-e511-8164-00155d01c56d,60902-000,Transmissions - Automobile,2/10/2016 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,3/25/2022 8:41,Search,200,0
61,1661,704,1000005089,Curtis Buysee Construction,1961 County Road 10,,Minneota,MN,56264,USA,5075305906,,https://partnercarrier.com/MN/MINNEOTA/CURTIS-BUYSSE-CONSTRUCTION-USDOT-2819415,10177-000,Construction & Remodeling Services,6/14/2007 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/6/2021 4:29,Search,200,0
62,1662,704,1000003835,"Eric&#39;s Custom Carpentry, LLC",2014 E 4th St,,Duluth,MN,55812,USA,2183409146,,https://duluthcarpentry.com/,10019-000,Carpenters,12/21/2010 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,11/17/2022 9:21,Search,200,1
63,1663,704,1000004953,Koala-T Enterprises,1391 Pineview Ln. N.,,Dayton,MN,55327,USA,,,https://www.facebook.com/profile.php?id=100064095487893,62100-000,Online Retailer,,1/6/2020 0:00,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,1/9/2023 8:32,Search,200,0
64,1664,704,1000003699,Optimal REO Solutions,7825 Washington Ave,,Eden Prairie,MN,55439,,8005489765,,https://www.scampulse.com/reo-solutions-reviews,85363-000,Online Social Media/Networking,,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,2/9/2023 9:12,Search,200,1
65,1665,704,1000000038,Lakeside Lawn & Landscape,9166 Schaller Rd,,Pequot Lakes,MN,56472,USA,2185436726,,https://lakesidelandscapeinc.com/,00155-000,Landscape Contractors,1/1/1988 0:00,,FALSE,NR,0,15,0,FALSE,Micro-small,FALSE,8/23/2022 8:27,Search,200,1
66,1666,704,1000000176,Lakeland Electric Inc.,1312 Mckay Dr NE,,Ham Lake,MN,55304,USA,7632454346,,https://lakelandelec.com/,10049-000,Electricians,5/6/2014 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,4/16/2022 8:14,Search,200,1
67,1667,704,1000001877,"Tanner Johnson Custom Builders, LLC",PO Box 102,,Pine River,MN,56474,USA,2188206761,,https://opencorporates.com/companies/us_mn/9d24e172-c00a-e511-b14d-001ec94ffe7f,10035-000,Contractors - General,6/4/2015 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,6/4/2022 8:45,Search,200,0
68,1668,704,1000001856,"Scott James Homes, LLC",7300 Hudson Blvd N Ste 200,,Landfall Vlg,MN,55128,USA,7639540124,,https://www.co.washington.mn.us/Archive.aspx?ADID=1136,10035-000,Contractors - General,4/7/2015 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,6/4/2022 8:45,Search,200,0
69,1669,704,1000005423,Gene Dornink Carpentry LLC,74427 170th Ave,,Hayfield,MN,55940,,5072068449,,https://dev.austincoc.com/list/member/gene-dornink-carpentry-llc-12487.htm,10019-000,Carpenters,2/12/2010 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,2/9/2023 9:12,Search,200,0
70,1670,704,1000003599,Papa Murphy's Take and Bake,1845 Highway 59 S,,Thief Rvr Fls,MN,56701,USA,2186835129,,https://locations.papamurphys.com/mn/thief-river-falls/1845-hwy-59-south,50502-000,Pizza ,,,FALSE,NR,0,,0,FALSE,Micro-small,FALSE,1/29/2020 6:33,Search,200,1
71,1671,704,1000001971,Mec Store,101 4th Ave NE,,Mandaree,ND,58757,USA,7017593609,,https://www.yellowpages.com/mandaree-nd/mip/mec-store-535053012,50567-000,Service Stations - Gasoline & Oil,1/1/2005 0:00,,FALSE,NR,0,7,0,FALSE,Micro-small,FALSE,1/30/2023 8:33,Search,200,0
72,1672,704,1000006454,Byrnes Cleaning Inc,9526 172nd Ave Se,,Becker,MN,55308,USA,6128125019,,https://clustrmaps.com/a/7hrib/,66002-000,Cleaning Services,8/28/2013 0:00,5/5/2021 0:00,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,7/12/2022 8:33,Search,200,0
73,1673,704,1000001486,Northwest Glass & Service,PO Box 505,,Pelican Rapids,MN,56572,USA,2188634442,,https://www.yellowpages.com/pelican-rapids-mn/mip/northwest-glass-services-470121013,50476-000,Paint - Retail,1/1/2005 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/31/2023 8:46,Search,200,0
74,1674,704,1000003047,Tow Time,23501 Capella St Ne,,Minneapolis,MN,55408,USA,6125011815,,https://towing-companies.cmac.ws/tow-time-inc/47850/,60103-000,Auto Repair & Service,1/1/2008 0:00,,FALSE,NR,0,2,0,FALSE,Micro-small,FALSE,1/29/2023 8:36,Search,200,0
75,1675,704,1000005978,David R Savage Llc,18829 146Th St NW,,Elk River,MN,55330,USA,6126853147,,https://www.bizapedia.com/mn/david-r-savage-llc.html,10035-000,Contractors - General,4/15/2009 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,4/20/2022 8:37,Search,200,0
76,1676,704,1000005270,Heitkamp Properties LLC,4530 Palmgren Ln NE,,Saint Michael,MN,55376,USA,6123216949,,https://www.bizapedia.com/mn/heitkamp-properties-llc.html,60857-000,Tax Return Preparation,4/16/2009 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,11/12/2020 3:57,Search,200,0
77,1677,704,1000006013,Peace of Mind Home Inspection,486 Victoria St S,,Saint Paul,MN,55102,USA,6512246415,,https://mnhomeinspections.com/,60469-000,Home Inspection Service,,11/1/2016 0:00,FALSE,NR,0,,,FALSE,Micro-small,FALSE,10/29/2020 3:52,Search,200,1
78,1678,704,1000000061,Olivers Restaurant,12401 Wayzata Blvd,,Hopkins,MN,55305,USA,9528769410,,https://menulist.menu/restaurants/hopkins/olivers-restaurant-6,50544-000,Restaurants,4/4/2016 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,4/13/2022 8:07,Search,200,0
79,1679,704,1000001928,Discount Mattresses & More,501 N. Main Street ,,Stewartrville,MN,55976,USA,5075330360,,https://www.yellowpages.com/stewartville-mn/mip/discount-mattresses-more-497269220,10148-100,Retail Stores,6/7/2016 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,11/18/2022 9:13,Search,200,0
80,1680,704,1000003224,Jerry's Home Upholstery ,5025 Abbott Ave S,,Minneapolis,MN,55410,USA,6129227572,,https://jerrysupholsterymn.com/,50693-000,Upholstery Fabrics - Retail,7/20/2016 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,3/17/2021 4:44,Search,200,1
81,1681,704,1000006310,3c Sons Remodeling,7520 Autumn Chace Dr,,Minneapolis,MN,55438,USA,9524578744,,https://start.cortera.com/company/research/k4j0qzr6j/3c-sons-remodeling/,10035-000,Contractors - General,10/17/2016 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,8/11/2022 8:30,Search,200,0
82,1682,704,1000005855,Clearview Construction Services Inc,1111 2nd St S,,Cold Spring,MN,56320,USA,,,https://www.facebook.com/ClearviewConstructionServices/,10035-000,Contractors - General,,4/30/2018 0:00,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,5/4/2021 4:06,Search,200,0
83,1683,704,1000003424,Sweet Perfections LLC,477 W 5th St,,Winona,MN,55987,USA,5074505272,,https://www.sweetperfections.com/,50052-000,Bakers - Retail,6/26/2014 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/24/2022 8:49,Search,200,1
