,Unnamed: 0,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code,manually_checked
19,419,704,96146595,Minnesota Disability Law Center,430 1st Ave N # 300,,Minneapolis,MN,55401.0,USA,6123345970.0,mndlc@midmnlegal.org,http://www.mndlc.org,60452-000,Human Services Organizations,1/1/04 0:00,,False,NR,0.0,50.0,0.0,False,Medium,False,3/27/21 4:08,BBB,200,1
20,420,704,96062966,United Cleaning Management,7809 Southtown Ctr,Ste 194,Minneapolis,MN,55431.0,USA,8002610271.0,info@united-clean.com,http://www.united-clean.com/contact.html,60478-000,Janitor Service,6/25/07 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,12/3/21 4:08,BBB,200,1
21,421,704,96000889,"Northwest Manufacturing, Inc.",600 Polk Ave SW,,Red Lake Falls,MN,56750.0,USA,2182534328.0,info@woodmaster.com,http://www.woodmaster.com,50621-000,"Stoves - Wood, Coal",1/1/90 0:00,,False,A+,100.0,73.0,,False,Small,False,5/14/21 4:11,BBB,200,1
22,422,704,24000396,Trace Design,19118 Estes Rd,,Clearwater,MN,55320.0,USA,3205582951.0,tracedesign@frontiernet.net,http://www.trace-design.com,60296-000,Desktop Publishing,6/4/92 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,10/8/21 4:04,BBB,200,1
23,423,704,96538408,"Princeton Fitness, LLC",607 S 2nd St,,Princeton,MN,55371.0,USA,7636311326.0,,http://www.princetonfitness.com,60430-100,Fitness Centers,,,False,A+,100.0,,,False,Micro-small,False,8/20/20 4:00,BBB,200,1
24,424,704,1000039776,Ukrainian Treasure,8943 Windsor Terrace,,Brooklyn Park,MN,55443.0,USA,6128869810.0,,https://ukrainiantreasures.com/,60974-000,Internet Shopping,,,False,C-,73.29,1.0,,False,Micro-small,False,2/8/23 9:28,BBB,200,1
25,425,704,96351922,Skid Pro,807 Mckay Ave S,,Alexandria,MN,56308.0,USA,8773784642.0,sales@skidpro.com,http://www.skidpro.com,80201-100,Construction Equipment Sales / Services,9/10/10 0:00,,True,A+,100.0,18.0,0.0,False,Small,False,1/24/23 8:58,BBB,200,1
26,426,704,96536302,Maplewood Auto Salon,,,,,,,,mwadino@maplewoodautosalon.com,http://www.maplewoodautosalon.com,60094-100,Auto Paintless Dent Repair,3/10/14 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,3/23/21 4:00,BBB,200,1
27,427,704,96099572,Meeker Memorial Hospital,612 S Sibley Ave,,Litchfield,MN,55355.0,USA,3206933242.0,,http://www.meekermemorial.org,60445-000,Hospitals,1/1/52 0:00,,False,A+,100.0,180.0,,False,Small,False,4/26/22 8:18,BBB,200,1
28,428,704,96591823,SM Website Solutions Inc,417 11th St NW,,Buffalo,MN,55313.0,USA,6123107972.0,info@redtechnologiesinc.com,http://redtechnologiesinc.com/,60980-000,Web Design,2/6/14 0:00,,False,NR,0.0,,0.0,False,Micro-small,False,6/8/21 4:14,BBB,200,0
29,429,704,96132771,Demaray Advertising,1202 12th Ave NE,,Rochester,MN,55906.0,USA,5072880440.0,demarayadco@gmail.com,https://www.facebook.com/pages/Demaray-Advertising/158182677548327,60010-000,Advertising Agencies & Counselors,1/28/13 0:00,12/6/16 0:00,False,NR,0.0,2.0,0.0,False,Micro-small,False,12/9/19 4:09,BBB,200,1
30,430,704,1000054126,"Schultze Insurance Agency, LLC",4660 Slater Rd Ste 238,,Eagan,MN,55122.0,USA,9522368610.0,leslie@schultzeinsurance.com,https://www.facebook.com/schultzeinsuranceagencyLLC/,20027-000,Insurance - Health,6/1/10 0:00,,True,A+,100.0,1.0,,False,Small,False,11/24/22 9:02,BBB,200,1
31,431,704,96095273,"Cedar Creek Landscaping, LLC",18788 Portwood Way,,Hastings,MN,55033.0,,6513248144.0,cedarcreekls@hotmail.com,http://cedarcreeklandscaping.net,10177-000,Construction & Remodeling Services,5/26/04 0:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,2/9/23 9:11,BBB,200,1
32,432,704,96235288,Evergreen Insurance,722 Demers Ave,,East Grand Forks,MN,56721.0,USA,2187734158.0,jmack.evergreen@midconetwork.com,http://Evergreeninsuranceagency.com,20080-000,Insurance Services,1/1/94 0:00,,False,NR,0.0,6.0,,False,Micro-small,False,6/14/22 8:19,BBB,200,1
33,433,704,8003719,"Precision Dental Laboratories, Inc.",6 Broadway N Ste 200,,Fargo,ND,58102.0,USA,7012809089.0,,http://www.pdlfargo.com/,60287-000,Dental Laboratories,10/21/88 0:00,,False,A+,100.0,30.0,,False,Micro-small,False,3/12/21 4:09,BBB,200,1
34,434,704,9000342,Dunn Enterprises Inc,302 Industrial Blvd NE,,Minneapolis,MN,55413.0,USA,6126230565.0,,http://www.careympls.com,70562-000,Limousine Service,1/10/74 0:00,,False,A+,100.0,100.0,,False,Small,False,7/8/22 12:20,BBB,200,1
35,435,704,96556653,Hometown Focus,401 N 6th Ave STE 1111,,Virginia,MN,55792.0,USA,2187410106.0,customerservice@hometownfocus.us,http://hometownfocus.us,85285-000,Publishers - Magazine,,,False,A+,100.0,,0.0,False,Micro-small,False,5/26/21 4:35,BBB,200,1
36,436,704,41001513,Liechty Homes Inc,PO Box 1937,501 17th St SW,Jamestown,ND,58402.0,USA,7012523081.0,info@liechtyhomes.com,http://www.liechtyhomes.com,55432-000,Modular Homes,4/1/55 0:00,,False,A+,100.0,10.0,0.0,False,Small,False,6/12/21 6:06,BBB,200,1
37,437,704,1000057789,Integrity Mechanical Services LLC,23 W Central Entrance #176,,Duluth,MN,55811.0,USA,2183415308.0,,https://integritymechanicalservices.com/,10035-500,Electricians - Residential,2/5/21 0:00,,False,A,94.99,1.0,,False,Micro-small,False,2/3/23 9:13,BBB,200,1
38,438,704,96015219,"Turpen Realty, Inc.",521 E Rum River Dr N,,Cambridge,MN,55008.0,USA,7634444820.0,beckybakken@yahoo.com,http://www.turpenrealtyinc.com/,60729-000,Real Estate,1/1/91 0:00,,False,A+,100.0,15.0,,False,Small,False,11/23/21 6:33,BBB,200,1
39,439,704,96339593,Bob's Automotive LLC,229 Harry Rich Dr,,Wadena,MN,56482.0,USA,2186324262.0,bobsautomotive@ymail.com,http://www.bobs-automotive.com,60103-000,Auto Repair & Service,10/1/09 0:00,4/25/16 0:00,False,NR,0.0,6.0,,False,Small,False,4/29/19 4:01,BBB,200,1
40,440,704,1000023993,Landmark Photography & Design LLP,1100 Zane Ave N Studio 3,,Golden Valley,MN,55422.0,USA,6123827988.0,jon@landmarkphotodesign.com,https://www.landmark.photo/,60657-000,Photographers - Commercial,4/13/95 0:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,12/1/21 4:53,BBB,200,1
41,441,704,96020944,"West Country Kennels, Inc.",11719 Major Ave,,Glencoe,MN,55336.0,USA,3208642006.0,brian@westcountrykennels.com,http://www.westcountrykennels.com,00153-000,Pet Boarding & Kennels,12/1/99 0:00,,False,A+,100.0,3.0,,False,Micro-small,False,10/19/21 3:59,BBB,200,1
42,442,704,96375548,Rochester Mazda,2955 48th St NW,,Rochester,MN,55901.0,USA,8662510270.0,mike.enke@rochestermotorcars.com,http://www.rochestermazda.com/,50039-000,Auto Dealers - New Cars,5/6/09 0:00,,False,A+,100.0,10.0,0.0,False,Small,False,10/28/20 4:01,BBB,200,1
43,443,704,96024051,USA Central Station Alarm Corp.,1380 Energy Park Dr # 200,,Saint Paul,MN,55108.0,USA,6516410744.0,mickey.fuller@usacentralstation.com,http://www.usacentralstation.com,60788-000,Security Control Equipment & System Monitors,1/1/82 0:00,,False,A+,100.0,7.0,,False,Micro-small,False,3/22/22 8:37,BBB,200,1
44,444,704,1000035556,"Cricket Wireless, LLC",2932 Chicago Ave,,Minneapolis,MN,55407.0,USA,6128230045.0,,http://www.cricketwireless.com,70535-000,Cellular Telephone Service & Supplies,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,6/1/22 21:28,BBB,200,1
45,445,704,96175795,"Electric By Design, Inc.",105 Twin Lake Blvd,,Little Canada,MN,55127.0,USA,6512458307.0,drleibel@gmail.com,http://www.facebook.com/ElectricByDesignInc,10049-000,Electricians,3/17/09 0:00,,True,A+,100.0,1.0,,False,Micro-small,False,1/26/23 8:49,BBB,200,1
46,446,704,96135204,Henry Embroidery & Screen Printing,13552 School House Rd NE,,Foley,MN,56329.0,USA,3209686597.0,jodi@henryesp.com,http://henryesp.com,30198-000,Embroidery,1/1/02 0:00,,False,A+,100.0,4.0,,False,Micro-small,False,12/21/22 9:22,BBB,200,1
47,447,704,96011592,Nails Group,1351 Madison Ave,,Mankato,MN,56001.0,USA,5073454846.0,,https://www.facebook.com/NailsGroup,60603-000,Nail Salons,1/1/96 0:00,,False,A+,100.0,6.0,,False,Micro-small,False,11/23/21 6:32,BBB,200,1
48,448,704,96069487,Ted's Sign Co,5380 Gull Lake Dam Rd NW,,Brainerd,MN,56401.0,USA,2188292089.0,abcb@scicable.com,http://www.tedssigns.com,30614-000,Signs,1/1/98 0:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,1/7/22 14:11,BBB,200,1
49,449,704,1000014703,"VonFinch MN, LLC",10611 Baltimore St NE Ste 100,,Minneapolis,MN,55449.0,USA,6515043339.0,steven@vonfinch.com,https://www.vonfinch.com/,25045-000,Real Estate Investors,11/30/97 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/7/23 9:07,Email,200,1
50,450,704,96119495,"Hart Trailer Sales, LLC",22783 US 71,,Long Prairie,MN,56347.0,USA,3207326106.0,hart@hartrv.com,http://www.hartrv.com,50535-000,Recreational Vehicles - Dealers,1/1/57 0:00,,False,A+,100.0,5.0,,False,Micro-small,False,12/8/20 4:09,BBB,200,1
51,451,704,96031364,Golden Employment Group,9157 Lyndale Ave S,,Minneapolis,MN,55420.0,USA,9528818069.0,paulhughes@goldenemployment.com,http://www.goldenemployment.com,60326-000,Employment Agencies,1/1/91 0:00,,False,A+,100.0,6.0,,False,Micro-small,False,1/15/21 4:07,BBB,200,1
52,452,704,96225763,Little Falls Granite Works,10802 Highway 10,,Little Falls,MN,56345.0,USA,3206329277.0,brandon@alegacyinstone.com,http://www.lfgranite.com,50436-000,Monuments,12/6/63 0:00,,True,A+,100.0,30.0,,False,Small,False,12/6/22 9:12,BBB,200,1
53,453,704,12802,"Shakopee Marine, Inc",133 Prairie St S,,Shakopee,MN,55379.0,USA,9524454400.0,johnd@shakopeemarinemn.com,http://www.shakopeemarinemn.com,30787-000,Marine Sales & Service,1/16/84 0:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,10/25/22 8:09,BBB,200,1
54,454,704,43001105,"Quality Carpet Care, LLC",12600 Sunset Trl,,Minneapolis,MN,55441.0,USA,6129617177.0,qualityccr@yahoo.com,http://www.quickdry.com,60184-000,Carpet & Rug Cleaners,5/1/90 0:00,10/10/18 0:00,False,NR,0.0,1.0,,False,Micro-small,False,2/14/19 4:10,BBB,200,1
55,455,704,96381760,Barrett Pet Food Innovations,1348 State Highway 25,,Brainerd,MN,56401.0,USA,3202773555.0,office@barrettpetfood.com,http://www.barrettagservice.com/,30477-000,Pet Foods - Wholesale & Manufacturers,10/15/13 0:00,,False,A+,100.0,15.0,0.0,False,Small,False,4/5/22 8:23,BBB,200,1
56,456,704,96558132,Lowry Hill Psychotherapy and Assesment Center,1910 Hennepin Ave,,Minneapolis,MN,55403.0,USA,6128712544.0,timmsimondet@gmail.com,http://www.lowryhillpac.com,60710-000,Psychologists,10/1/14 0:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,5/7/20 3:59,BBB,200,1
57,457,704,1000034940,Advanced Drainage Systems,500 2nd Ave SW,,Hayfield,MN,55940.0,USA,6146580050.0,maurygraham@ads-pipe.com,http://www.ads-pipe.com,10043-000,Drainage Contractors,1/1/94 0:00,,False,NR,0.0,90.0,0.0,False,Medium,False,6/1/22 21:27,BBB,200,1
58,458,704,96082550,"Cannonball Company, Inc.",81 E 1st St,,Regent,ND,58650.0,USA,7015634411.0,canball@cannonballcompanynd.com,http://www.cannonballcompany.com,00151-300,Outfitters,1/1/91 0:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,4/28/21 4:48,BBB,200,1
59,459,704,1000031708,Joe&#39;s Auto Service,81 22nd St E,,Dickinson,ND,58601.0,USA,7014832777.0,JoesAutoservice247@gmail.com,https://joesautoservicellc.com/,60103-000,Auto Repair & Service,10/25/16 0:00,,True,A+,100.0,2.0,,False,Micro-small,False,12/7/22 9:09,BBB,200,1
60,460,704,41003273,Western Distributing,120 W Sweet Ave,,Bismarck,ND,58504.0,USA,7012230154.0,,http://www.westerndistributingco.com,50295-000,Games & Supplies,4/17/01 0:00,,False,A+,100.0,6.0,,False,Micro-small,False,2/7/23 8:59,BBB,200,1
61,461,704,1000005027,"Dawson Veterinary Clinic, LLC",827 Oak St,,Dawson,MN,56232.0,USA,3207692628.0,,http://www.dawsonvetclinic.com/,00222-000,Veterinarians,1/26/04 0:00,,False,NR,0.0,5.0,0.0,False,Micro-small,False,12/20/22 8:56,BBB,200,1
62,462,704,1000031581,Andrew Zurcher Construction,1392 Stoney Point Drive,,Duluth,MN,55804.0,USA,2183402118.0,AnDrew@AnDrewZurcherConstruction.com,https://www.andrewzurcherconstruction.com/,55525-000,Construction,9/4/19 0:00,,False,A+,97.66,1.0,0.0,False,Micro-small,False,9/27/22 8:59,BBB,200,0
63,463,704,96099877,Premier Edge Window Treatment LLC,780 Southtown Center #384,,Bloomington,MN,55431.0,USA,6123786128.0,chris@pei-wt.com,https://www.pei-wt.com/,50735-000,Window Shades,7/30/08 0:00,,False,A+,100.0,3.0,,False,Micro-small,False,11/4/20 4:21,BBB,200,1
64,464,704,1000018065,Twin City Property Sales Team: Keller Williams Integrity Realty - Roseville,2680 E Snelling Ave N. Suite #100,,Saint Paul,MN,55113.0,USA,6512031723.0,pete@tcpropertysales.com,https://www.thetophomesellers.com/,60729-000,Real Estate,3/11/05 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,8/6/21 4:09,BBB,200,0
65,465,704,1000020141,Jennifer Becker & Co. LLC,1161 Selby Ave,,Saint Paul,MN,55104.0,USA,6125085739.0,jbeckerviolins@gmail.com,http://www.jenniferbeckerviolins.org,50711-000,Violins,10/5/06 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,8/3/22 8:42,BBB,200,1
66,466,704,96298560,Southside Auto Sport Auto Innovations,3704 Snelling Ave,,Minneapolis,MN,55406.0,USA,6129649102.0,southside101@live.com,https://www.live.com/,50040-000,Auto Dealers - Used Cars,,,False,NR,0.0,1.0,,False,Micro-small,False,12/30/22 8:56,Email,200,0
67,467,704,96175939,Anchor Wall Systems,5959 Baker Rd Ste 390,,Minnetonka,MN,55345.0,USA,9529338855.0,,https://www.anchorwall.com/,81700-000,Wall & Ceiling Texturing,,,False,A+,100.0,1.0,,False,Micro-small,False,7/23/22 8:43,BBB,200,1
68,468,704,1000017081,"Sage Landscape Design, Inc.",3338 University Ave SE,,Minneapolis,MN,55414.0,USA,6123791747.0,,http://www.sagelandscapedesign.com,00155-000,Landscape Contractors,2/16/06 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,8/6/22 8:22,BBB,200,1
69,469,704,96550666,"Sasquatch Motorsports, LLC",2038 Ford Pkwy # 213,,Saint Paul,MN,55116.0,USA,6123236034.0,sales@sasquatchparts.com,http://www.sasquatchparts.com,60991-000,Auto Service - Specialty Parts,3/3/14 0:00,,True,A+,100.0,3.0,0.0,False,Micro-small,False,2/7/23 8:59,BBB,200,1
70,470,704,96294873,Ruff Start Rescue Inc,12526 319th Ave,,Princeton,MN,55371.0,USA,7633553981.0,info@ruffstartrescue.org,http://www.ruffstartrescue.org,00110-101,Animal Rescue Relocation,3/1/10 0:00,,False,NR,0.0,9.0,0.0,False,Small,False,11/18/22 9:13,BBB,200,1
71,471,704,96074850,"Stone Concepts of Minnesota, Inc.",24800 Kettle River Blvd,,Forest Lake,MN,55025.0,USA,6513432468.0,stoneconceptsofmn@gmail.com,http://www.stoneconceptsofmn.com,10089-000,Mason Contractors,11/1/04 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/26/21 3:58,BBB,200,0
72,472,704,96200663,Atlas Capital Management,120 S 6th St # 1000,,Minneapolis,MN,55402.0,USA,6123172850.0,,http://www.atlascapitalmanagement.com,20045-000,Investment Advisory Service,1/1/00 0:00,4/18/16 0:00,False,NR,0.0,3.0,,False,Small,False,4/22/19 4:07,BBB,200,1
73,473,704,96001861,Saint Paul College - A Community & Technical College,235 Marshall Ave,,Saint Paul,MN,55102.0,USA,6518461600.0,Margaret.soukup@saintpaul.edu,http://www.saintpaul.edu,60779-000,Schools - Academic - Colleges & Universities,1/1/03 0:00,,False,A+,100.0,2000.0,,False,Large,False,1/20/22 9:50,BBB,200,1
74,474,704,96366514,Motherhood Maternity,8390 Tamarack Vlg # 502,,Saint Paul,MN,55125.0,USA,6517310686.0,,http://www.motherhood.com,50418-000,Maternity Clothes,1/1/02 0:00,,False,A+,100.0,5.0,0.0,False,Micro-small,False,10/11/22 8:02,BBB,200,1
75,475,704,96158977,"R.Henry Construction, Inc.",1711 Premier Dr,,Mankato,MN,56001.0,USA,5073453007.0,info@rhenryconstruction.com,http://www.rhenryconstruction.com,10035-000,Contractors - General,4/2/99 0:00,,True,A+,97.0,12.0,0.0,False,Micro-small,False,1/27/23 9:08,BBB,200,1
76,476,704,96119542,Twin Rivers Auto Inc,16191 Round Lake Blvd NW Ste 1,,Andover,MN,55304.0,USA,7637121714.0,,http://www.twinriversauto.com,50040-000,Auto Dealers - Used Cars,,6/3/16 0:00,False,NR,0.0,,,False,Micro-small,False,6/10/19 4:04,BBB,200,1
77,477,704,1000038104,"Loan Factory, Inc. ",3015 85th Ave N,,Brooklyn Park,MN,55444.0,USA,6126666000.0,trang.le@loanfactory.com,http://www.loanfactory.com/,20053-200,Mortgage Lender,7/20/16 0:00,,False,NR,0.0,7.0,0.0,False,Micro-small,False,10/27/22 8:14,BBB,200,1
78,478,704,96131156,Pyro-Matic,6162 Olson Memorial Hwy,,Minneapolis,MN,55422.0,USA,7635400192.0,,http://www.pyromatic.com,60558-000,Manufacturers Agents & Representatives,1/1/88 0:00,,False,NR,0.0,3.0,,False,Micro-small,False,7/8/22 12:24,BBB,200,1
79,479,704,96009917,Home Sweet Home Designs Inc,27587 Xylite St NE,,Isanti,MN,55040.0,USA,7634445631.0,joelgrams@homesweethomedesigns.com,http://www.homesweethomedesigns.com,10078-000,Home Builders,1/1/89 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,10/13/22 8:22,BBB,200,1
80,480,704,96086970,The Computer Store,1100 S Broadway,,Minot,ND,58701.0,USA,7018383967.0,gm@tcs-minot.com,http://www.tcs-minot.com,50173-000,Computers - Dealers,1/1/83 0:00,,False,A+,100.0,35.0,0.0,False,Small,False,12/10/21 4:11,BBB,200,1
81,481,704,1000027069,1 LLC,201 S Central Ave,,Duluth,MN,55807.0,USA,2184810615.0,info@1llcduluth.com,http://1llcduluth.com/,10078-000,Home Builders,8/2/17 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2/1/23 8:58,BBB,200,1
82,482,704,1000027249,"Sun West Mortgage Company, Inc.",1330 Lagoon Ave 4th Floor Ste 132,,Minneapolis,MN,55408.0,USA,8004537884.0,complaints@swmc.com,https://www.swmc.com/,20053-000,Mortgage Brokers,4/4/97 0:00,,True,NR,0.0,1.0,0.0,False,Micro-small,False,6/1/22 21:27,BBB,200,1
83,483,704,1000051247,Northern Exposure Roofing & Sheet Metal Inc,2605 160th St W Ste 112,,Rosemount,MN,55068.0,USA,6514235599.0,,https://www.northernexposureroofing.com/,10126-200,Commercial Roofing,4/18/12 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/20/22 9:53,BBB,200,1
84,484,704,1000036504,Lowry Community Acupuncture LLC,8609 Lyndale Ave S Ste 105F,,Bloomington,MN,55420.0,USA,9529946585.0,info@lowrycommunityacupuncture.com,http://www.lowrycommunityacupuncture.com/,60007-000,Acupuncturists,12/17/09 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,6/12/20 4:10,BBB,200,1
85,485,704,96271470,Scan Design,110 Broadway N Ste 1,,Fargo,ND,58102.0,USA,7013650900.0,mary@scandesignnd.com,http://www.scandesignND.com,50291-000,Furniture - Retail,1/1/08 0:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,4/28/22 8:18,BBB,200,1
86,486,704,1000022122,"Jade Enterprises MN, LLC",975 Highway 10 S,,Saint Cloud,MN,56304.0,USA,6126550322.0,dmolitor@jdbyrider.com,https://www.jdbyrider.com/,44041-000,Entertainment,7/18/18 0:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,8/18/22 8:21,Email,200,0
87,487,704,96357200,Elements Therapeutic Massage,10165 Hennepin Town Rd # 103,,Eden Prairie,MN,55347.0,USA,9524056220.0,sarahwatau@elementsmassage.com,http://www.touchofelements.com,60543-000,Massage Therapists,2/29/08 0:00,7/1/19 0:00,False,NR,0.0,20.0,,False,Micro-small,False,7/8/22 12:27,BBB,200,1
